'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'ACS Cycle Count,'ACS Cycle Timeout Count,'ACS Cycle OASYS Count,'ACS State,'ACS SubState[0],'ACS SubState[1],'ACS SubState[2],'ACS SubState[3],'ACS SubState[4],'ACS SubState[5],'ACS SubState[6],'ACS SubState[7],'ACS SubState[8],'ACS SubState[9],'ACS Error Code,'ACS Device Config Mask,'SS CoarseVoltage 0(V),'SS Exposure Time 0(ms),'SS CoarseVoltage 1(V),'SS Exposure Time 1(ms),'SS CoarseVoltage 2(V),'SS Exposure Time 2(ms),'SS CoarseVoltage 3(V),'SS Exposure Time 3(ms),'SS CoarseVoltage 4(V),'SS Exposure Time 4(ms),'SS CoarseVoltage 5(V),'SS Exposure Time 5(ms),'Wheel Speed[0](rad/s),'Wheel Speed[1](rad/s),'Wheel Speed[2](rad/s),'Magnetometer X,'Magnetometer Y,'Magnetometer Z,'Magnetometer Temperature(°C),'Rate Sensor X,'Rate Sensor Y,'Rate Sensor Z,'Rate Sensor Temperature(°C)
2014-01-08 08:05:44,895,442440412079,253450,1511,252480,40,40,100,100,100,100,0,0,0,0,0,466976,0x007F1FFF,0.018,2500,0.88,2500,0.202,2500,2.974,2500,1.292,2500,0.33,2500,0,0,0,64309,3621,367,11.6879,0,0,0,0
2014-01-08 08:06:46,272,442440473456,253480,1511,252511,202,100,100,100,100,100,0,0,0,0,0,466976,0x007F1FFF,0.958,2500,0.016,2500,0.006,2500,0.888,2500,0.8,2500,0.004,2500,0,0,0,64923,3955,65404,12.0039,0,0,0,0
2014-01-08 08:07:46,414,442440533598,253510,1511,252541,100,100,100,100,100,100,0,0,0,0,0,466976,0x007F1FFF,1.114,2500,0.016,2500,0.006,2500,0.004,2500,1.27,2500,0.006,2500,0,0,0,32,3902,65411,12.3198,0,0,0,0
2014-01-08 08:08:46,730,442440593914,253541,1511,252571,40,40,100,41,40,100,0,0,0,0,0,466976,0x007F1FFF,0.002,2500,0.016,2500,0.798,2500,0.004,2500,1.402,2500,0.004,2500,0,0,0,0,0,0,154.068,0,0,0,0
2014-01-08 08:09:47,106,442440654290,253571,1511,252601,40,46,100,100,100,100,0,0,0,0,0,466976,0x007F1FFF,0.01,2500,1.222,2500,0.038,2500,0.668,2500,0.184,2500,0.004,2500,0,0,0,65017,2679,761,12.9515,0,0,0,0
2014-01-08 08:10:48,281,442440715465,253601,1511,252632,202,100,100,100,100,100,0,0,0,0,0,466976,0x007F1FFF,0.002,2500,0.016,2500,0.006,2500,1.1,2500,0.008,2500,0.464,2500,0,0,0,64150,645,706,13.4777,0,0,0,0
2014-01-08 08:11:48,414,442440775598,253631,1511,252662,100,100,100,100,100,100,0,0,0,0,0,466976,0x007F1FFF,0.594,2500,0.016,2500,0.006,2500,0.004,2500,0.008,2500,0.456,2500,0,0,0,64031,64008,181,13.8985,0,0,0,0
2014-01-08 08:12:48,576,442440835760,253662,1511,252692,30,100,30,30,100,100,0,0,0,0,0,466976,0x007F1FFF,0,2500,0,2500,0,2500,0,2500,0,2500,0,2500,0,0,0,0,0,0,154.068,0,0,0,0
2014-01-08 08:13:49,68,442440896252,253692,1512,252721,40,46,100,100,100,100,0,0,0,0,0,466976,0x007F1FFF,0.018,2500,0.016,2500,0.006,2500,0.004,2500,1.084,2500,0.004,2500,0,0,0,559,657,64767,14.6346,0,0,0,0
2014-01-08 08:14:50,293,442440957477,253722,1512,252752,202,100,100,100,100,100,0,0,0,0,0,466976,0x007F1FFF,0.002,2500,0.016,2500,0.006,2500,0.682,2500,0.414,2500,0.004,2500,0,0,0,565,2880,65274,14.95,0,0,0,0
