'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'Reset Reason,'Reset Count,'SEU Count,'Ping Pointer,'Control Pointer,'Battery Temperature(°C),'Heater On,'Mode,'Bus Voltage(V),'Battery Voltage(V),'Battery Current(mA),'State of Charge(mA*h),'Bus Target(V),'Discharge Command
2014-01-08 08:05:44,646,442440411830,0,0,2,0,0,15.8684,0,Fixed,4.20281,4.08928,-498.196,127.939,4.2,0
2014-01-08 08:06:44,980,442440472164,0,0,2,0,0,15.8684,0,Fixed,5.14423,4.1255,-988.126,118.792,4.2,0
2014-01-08 08:07:45,413,442440532597,0,0,2,0,0,15.8684,0,Fixed,5.20131,4.101,-387.7,107.384,4.2,0
2014-01-08 08:08:46,446,442440593630,0,0,2,0,0,15.2553,0,Fixed,5.07131,4.11562,-670.416,96.6815,4.2,0
2014-01-08 08:09:46,754,442440653938,0,0,2,0,0,15.2553,0,Fixed,4.90915,4.10728,-627.43,86.6254,4.2,0
2014-01-08 08:10:46,985,442440714169,0,0,2,0,0,15.2553,0,Fixed,5.18793,4.11462,-676.754,77.0008,4.2,0
2014-01-08 08:11:47,379,442440774563,0,0,2,0,0,15.2553,0,Fixed,5.24101,4.11013,-326.804,67.642,4.2,0
2014-01-08 08:12:48,282,442440835466,0,0,2,0,0,15.2553,0,Full,5.36163,4.04122,6.61323,0.0243528,4.2,0
2014-01-08 08:13:48,675,442440895859,0,0,2,0,0,15.2553,0,Full,5.20224,4.02938,6.88878,0.139207,4.2,0
2014-01-08 08:14:48,894,442440956078,0,0,2,0,0,14.6425,0,Full,5.23301,4.02422,7.16433,0.25622,4.2,0
2014-01-08 08:15:49,140,442441016324,0,0,2,0,0,14.6425,0,Full,5.30116,4.02131,7.16433,0.376481,4.2,0
2014-01-08 08:16:50,538,442441077722,0,0,2,0,0,15.2553,0,Full,5.32332,4.01947,7.16433,0.499057,4.2,0
2014-01-08 08:17:50,728,442441137912,0,0,2,0,0,15.2553,0,Full,5.29393,4.01825,7.16433,0.619216,4.2,0
2014-01-08 08:18:51,153,442441198337,0,0,2,0,0,15.2553,0,Full,5.25547,4.01737,7.43988,0.743185,4.2,0
2014-01-08 08:19:51,498,442441258682,0,0,2,0,0,15.2553,0,Full,5.23901,4.01675,7.43988,0.868281,4.2,0
2014-01-08 08:20:52,514,442441319698,0,0,2,0,0,14.6425,0,Full,5.26932,4.01625,7.43988,0.99477,4.2,0
2014-01-08 08:21:52,757,442441379941,0,0,2,0,0,14.6425,0,Full,5.28609,4.01588,7.43988,1.11967,4.2,0
2014-01-08 08:22:53,252,442441440436,0,0,2,0,0,14.6425,0,Full,5.27655,4.01556,7.43988,1.24507,4.2,0
2014-01-08 08:23:54,451,442441501635,0,0,2,0,0,15.2553,0,Full,5.22654,4.01528,7.43988,1.37194,4.2,0
2014-01-08 08:24:54,784,442441561968,0,0,2,0,0,14.6425,0,Full,5.10377,4.01509,7.43988,1.49701,4.2,0
2014-01-08 08:25:55,246,442441622430,0,0,2,0,0,14.6425,0,Full,5.21562,4.01494,7.43988,1.62237,4.2,0
2014-01-08 08:26:55,576,442441682760,0,0,2,0,0,14.6425,0,Full,5.27901,4.01469,7.43988,1.74746,4.2,0
2014-01-08 08:27:56,468,442441743652,0,0,2,0,0,14.6425,0,Full,5.26039,4.01456,7.71543,1.87663,4.2,0
2014-01-08 08:28:56,912,442441804096,0,0,2,0,0,14.6425,0,Full,5.15839,4.01441,7.71543,2.00658,4.2,0
2014-01-08 08:29:57,265,442441864449,0,0,2,0,0,14.6425,0,Full,5.08715,4.01431,7.71543,2.13633,4.2,0
2014-01-08 08:30:58,565,442441925749,0,0,2,0,0,14.6425,0,Full,5.23239,4.01419,7.71543,2.2681,4.2,0
2014-01-08 08:31:58,879,442441986063,0,0,2,0,0,14.6425,0,Full,5.20239,4.01406,7.99098,2.39929,4.2,0
2014-01-08 08:32:59,319,442442046503,0,0,2,0,0,14.6425,0,Full,5.23178,4.01397,7.99098,2.53389,4.2,0
2014-01-08 08:34:00,460,442442107644,0,0,2,0,0,15.2553,0,Full,5.111,4.01391,7.99098,2.67004,4.2,0
2014-01-08 08:35:00,816,442442168000,0,0,2,0,0,15.2553,0,Full,5.06454,4.01381,7.99098,2.80445,4.2,0
2014-01-08 08:36:01,73,442442228257,0,0,2,0,0,15.8684,0,Full,5.23178,4.01375,7.99098,2.93863,4.2,0
2014-01-08 08:37:01,402,442442288586,0,0,2,0,0,14.6425,0,Full,5.25993,4.01369,7.99098,3.07296,4.2,0
2014-01-08 08:38:02,343,442442349527,0,0,2,0,0,15.2553,0,Full,5.22608,4.01359,7.99098,3.20867,4.2,0
2014-01-08 08:39:02,721,442442409905,0,0,2,0,0,15.2553,0,Full,5.12316,4.01363,7.99098,3.34311,4.2,0
2014-01-08 08:40:03,60,442442470244,0,0,2,0,0,15.2553,0,Full,5.103,4.0135,7.99098,3.47748,4.2,0
2014-01-08 08:41:03,366,442442530550,0,0,2,0,0,15.2553,0,Full,5.21316,4.01341,7.99098,3.61178,4.2,0
