'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'EulerAngleErrors Data[0],'EulerAngleErrors Data[1],'EulerAngleErrors Data[2],'EulerAngleErrors Length,'Mode In,'Mode In,'Mode Out,'Mode Out,'StateVector Data[0],'StateVector Data[1],'StateVector Data[2],'StateVector Data[3],'StateVector Data[4],'StateVector Data[5],'StateVector Data[6],'StateVector Length,'Chosen FSS,'Current FFS Data[0],'Current FFS Data[1],'Current FFS Data[2],'Current FFS Data[3],'Current FFS Data[4],'Current FFS Data[5],'Current FFS Data[6],'Cycle Counter,'Gamma,'Useable FSS Data[0],'Useable FSS Data[1],'Useable FSS Data[2],'Useable FSS Data[3],'Useable FSS Data[4],'Useable FSS Data[5],'Useable_FSS Length,'Active Sensors Data[0],'Active Sensors Data[1],'Active Sensors Data[2],'Active Sensors Data[3],'Active Sensors Length,'Hold Transition,'StatePkp1p Data[0],'StatePkp1p Data[1],'StatePkp1p Data[2],'StatePkp1p Data[3],'StatePkp1p Data[4],'StatePkp1p Data[5],'StatePkp1p Data[6],'StatePkp1p Length
2014-01-08 08:05:44,795,442440411979,0,0,0,3,1,Passive,1,Passive,0.0778439,-0.0119167,-0.0963185,-0.100207,0.549478,0.545386,0.624969,7,6,6,4,5,0,0,0,0,252480,61.5344,1,0,0,0,0,0,6,1,1,0,0,4,0,0.0135988,0.0133322,0.0149492,0.0474674,0.0388595,0.0519431,0.0522189,7
2014-01-08 08:06:45,162,442440472346,0,0,0,3,1,Passive,1,Passive,0.0575099,0.0156963,-0.10632,0.335499,-0.571155,-0.0124213,-0.749045,7,5,6,5,1,0,0,0,0,252510,64.1165,1,1,0,0,0,0,6,1,1,0,0,4,0,0.0133846,0.0132155,0.0150182,0.0420828,0.0435669,0.0660573,0.0365116,7
2014-01-08 08:07:46,200,442440533384,0,0,0,3,1,Passive,1,Passive,0.0378863,0.0372983,-0.109378,-0.632054,0.252271,-0.557196,0.475815,7,5,5,1,4,0,0,0,0,252541,67.184,1,0,0,0,0,0,6,1,1,0,0,4,0,0.0142337,0.013029,0.014192,0.0401658,0.0490379,0.059151,0.0418008,7
2014-01-08 08:08:46,628,442440593812,0,0,0,3,1,Passive,1,Passive,0.0141863,0.0548929,-0.11206,0.634061,0.21279,0.743429,-0.000234461,7,5,5,2,4,0,0,0,0,252571,70.5264,1,0,0,0,0,0,6,1,1,0,0,4,0,0.0134811,0.0140266,0.0139029,0.0454649,0.0457662,0.0400055,0.0548551,7
2014-01-08 08:09:46,904,442440654088,0,0,0,3,1,Passive,1,Passive,0.000680249,0.0719345,-0.102518,-0.267957,-0.607863,-0.692755,-0.280699,7,4,4,6,5,0,0,0,0,252601,74.2257,1,0,0,0,0,0,6,1,1,0,0,4,0,0.0145094,0.0129033,0.0142339,0.0532677,0.0390119,0.0347575,0.0532789,7
2014-01-08 08:10:47,170,442440714354,0,0,0,3,1,Passive,1,Passive,-0.0175189,0.0902225,-0.0823147,-0.24719,0.723214,0.605914,0.220742,7,6,6,3,4,0,0,0,0,252631,78.2724,1,0,0,0,0,0,6,1,1,0,0,4,0,0.0138252,0.0129052,0.0148562,0.0510999,0.0340949,0.0450496,0.0472269,7
2014-01-08 08:11:48,74,442440775258,0,0,0,3,1,Passive,1,Passive,-0.0391377,0.0991437,-0.057415,0.717463,-0.478196,-0.488232,0.13493,7,1,3,1,4,0,0,0,0,252662,82.8038,0,1,0,0,0,0,6,1,1,0,0,4,0,0.0140131,0.0136028,0.014002,0.0368991,0.0387342,0.0522026,0.0473568,7
2014-01-08 08:12:48,448,442440835632,0,0,0,3,1,Passive,1,Passive,-0.0559249,0.100961,-0.0373151,-0.796511,0.0695235,0.370135,-0.473009,7,1,1,4,2,0,0,0,0,252692,87.5003,1,0,0,0,0,0,6,1,1,0,0,4,0,0.0139065,0.0138717,0.0140605,0.0308952,0.0440308,0.049682,0.0475982,7
2014-01-08 08:13:48,864,442440896048,0,0,0,3,1,Passive,1,Passive,-0.0708957,0.0997327,-0.025356,0.618464,0.425147,-0.190844,0.632717,7,5,5,1,4,0,0,0,0,252721,92.4544,1,0,0,0,0,0,6,1,1,0,0,4,0,0.0140823,0.0130047,0.0148524,0.0416278,0.0426078,0.0449531,0.0445477,7
2014-01-08 08:14:49,81,442440956265,0,0,0,3,1,Passive,1,Passive,-0.0788466,0.0944882,-0.0234796,-0.312987,-0.820194,-0.0265107,-0.478141,7,5,6,5,4,0,0,0,0,252751,97.5808,1,1,0,0,0,0,6,1,1,0,0,4,0,0.0143888,0.0133324,0.014398,0.0534807,0.032315,0.0418616,0.0432612,7
2014-01-08 08:15:50,126,442441017310,0,0,0,3,1,Passive,1,Passive,-0.0804744,0.0882101,-0.0147845,0.00611517,0.928696,0.367114,0.0520953,7,6,6,4,3,0,0,0,0,252782,102.914,1,0,0,0,0,0,6,1,1,0,0,4,0,0.0131957,0.0135347,0.0154309,0.0558226,0.0246351,0.0432024,0.04633,7
2014-01-08 08:16:50,731,442441077915,0,0,0,3,1,Passive,1,Passive,-0.0869682,0.0799425,-0.00436126,0.0868425,-0.716712,-0.61927,0.308686,7,3,3,4,2,0,0,0,0,252812,107.903,1,0,0,0,0,0,6,1,1,0,0,4,0,0.0134627,0.0139192,0.0147218,0.0493692,0.0328261,0.0436374,0.049283,7
