'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'EulerAngleErrors Data[0],'EulerAngleErrors Data[1],'EulerAngleErrors Data[2],'EulerAngleErrors Length,'Mode In,'Mode In,'Mode Out,'Mode Out,'StateVector Data[0],'StateVector Data[1],'StateVector Data[2],'StateVector Data[3],'StateVector Data[4],'StateVector Data[5],'StateVector Data[6],'StateVector Length,'Chosen FSS,'Current FFS Data[0],'Current FFS Data[1],'Current FFS Data[2],'Current FFS Data[3],'Current FFS Data[4],'Current FFS Data[5],'Current FFS Data[6],'Cycle Counter,'Gamma,'Useable FSS Data[0],'Useable FSS Data[1],'Useable FSS Data[2],'Useable FSS Data[3],'Useable FSS Data[4],'Useable FSS Data[5],'Useable_FSS Length,'Active Sensors Data[0],'Active Sensors Data[1],'Active Sensors Data[2],'Active Sensors Data[3],'Active Sensors Length,'Hold Transition,'StatePkp1p Data[0],'StatePkp1p Data[1],'StatePkp1p Data[2],'StatePkp1p Data[3],'StatePkp1p Data[4],'StatePkp1p Data[5],'StatePkp1p Data[6],'StatePkp1p Length
2014-01-10 09:51:43,374,442619570558,0,0,0,3,1,Passive,1,Passive,-0.0724993,-0.110182,-0.052942,0.034962,-0.8706,0.135164,-0.471767,7,6,6,5,1,0,0,0,0,341523,138.879,1,1,0,0,0,0,6,1,1,0,0,4,0,0.0152414,0.0137486,0.0139586,0.0435496,0.0384421,0.0441284,0.0714784,7
2014-01-10 09:52:44,444,442619631628,0,0,0,3,1,Passive,1,Passive,-0.0396631,-0.126946,-0.0545216,-0.601381,-0.107859,0.0880122,0.786741,7,3,3,1,2,0,0,0,0,341554,144.84,1,0,0,0,0,0,6,1,1,0,0,4,0,0.0153697,0.0139487,0.0146256,0.035406,0.076643,0.061535,0.0304355,7
2014-01-10 09:53:44,817,442619692001,0,0,0,3,1,Passive,1,Passive,-0.0139385,-0.134663,-0.0470048,0.268129,0.892019,-0.282588,-0.229246,7,4,4,2,5,0,0,0,0,341584,150.367,1,0,0,0,0,0,6,1,1,0,0,4,0,0.016183,0.0128235,0.0143073,0.0461368,0.03221,0.0546377,0.0758431,7
2014-01-10 09:54:45,63,442619752247,0,0,0,3,1,Passive,1,Passive,0.00251978,-0.132183,-0.034894,0.321492,-0.685545,0.318058,-0.570535,7,1,1,5,6,0,0,0,0,341613,155.105,1,0,0,0,0,0,6,1,1,0,0,4,0,0.0142744,0.0138031,0.0152599,0.060516,0.0464981,0.0464557,0.067903,7
2014-01-10 09:55:45,228,442619812412,0,0,0,3,1,Passive,1,Passive,0.0134402,-0.143631,-0.0232766,-0.451091,-0.329133,-0.0265086,0.829147,7,3,3,2,6,0,0,0,0,341643,157.996,1,0,0,0,0,0,6,1,1,0,0,4,0,0.0163333,0.0126426,0.0153277,0.0391558,0.071093,0.0770965,0.0319318,7
2014-01-10 09:56:45,441,442619872625,0,0,0,3,1,Passive,1,Passive,0.00723933,-0.142576,-0.000627299,0.134838,0.887647,-0.418857,-0.135867,7,4,4,5,6,0,0,0,0,341673,157.651,1,1,0,0,0,0,6,1,1,0,0,4,0,0.0172633,0.0128026,0.0140018,0.0738277,0.0272381,0.0498761,0.0687912,7
2014-01-10 09:57:46,678,442619933862,0,0,0,3,1,Passive,1,Passive,-0.00477854,-0.136744,0.0140099,0.293175,-0.44861,0.321044,-0.780851,7,1,1,5,2,0,0,0,0,341704,153.408,1,0,0,0,0,0,6,1,1,0,0,4,0,0.0153424,0.0125813,0.0153393,0.0675965,0.0481779,0.0610357,0.0383879,7
2014-01-10 09:58:46,993,442619994177,0,0,0,3,1,Passive,1,Passive,-0.0172242,-0.137889,0.038821,-0.272681,-0.446321,0.273716,0.80717,7,4,3,4,6,0,0,0,0,341734,146.436,1,0,1,0,0,0,6,1,1,0,0,4,0,0.0143588,0.0129751,0.0161218,0.0451015,0.0527898,0.0707736,0.0291184,7
2014-01-10 09:59:47,288,442620054472,0,0,0,3,1,Passive,1,Passive,-0.0425038,-0.114445,0.0707628,0.123411,0.734236,-0.658146,0.111854,7,5,5,2,3,0,0,0,0,341764,137.721,1,0,0,0,0,0,6,1,1,0,0,4,0,0.0151233,0.0144478,0.0136699,0.07556,0.0308564,0.0366232,0.0429649,7
2014-01-10 10:00:48,325,442620115509,0,0,0,3,1,Passive,1,Passive,-0.0647718,-0.0826753,0.0973988,-0.0325268,-0.299679,-0.0139786,-0.953383,7,6,6,1,2,0,0,0,0,341795,127.665,1,0,0,0,0,0,6,1,1,0,0,4,0,0.0152515,0.0134535,0.0133888,0.0503638,0.0470795,0.059501,0.0247807,7
2014-01-10 10:01:48,801,442620175985,0,0,0,3,1,Passive,1,Passive,-0.0788015,-0.0389506,0.112993,-0.152008,-0.236504,0.800281,0.529631,7,4,4,3,1,0,0,0,0,341825,117.454,1,0,0,0,0,0,6,1,1,0,0,4,0,0.0130921,0.0141395,0.0147787,0.0428448,0.0442545,0.0442193,0.0516216,7
2014-01-10 10:02:49,31,442620236215,0,0,0,3,1,Passive,1,Passive,-0.0875656,0.00230251,0.108962,0.455706,0.457496,-0.64558,0.407745,7,5,5,2,1,0,0,0,0,341855,107.189,1,1,0,0,0,0,6,1,1,0,0,4,0,0.0132162,0.0148437,0.0135953,0.0480685,0.03932,0.0378447,0.0529735,7
2014-01-10 10:03:49,261,442620296445,0,0,0,3,1,Passive,1,Passive,-0.0951983,0.0339422,0.101381,-0.336418,-0.336093,-0.332603,-0.814395,7,6,6,5,4,0,0,0,0,341885,97.2174,1,0,0,0,0,0,6,1,1,0,0,4,0,0.0139053,0.0140303,0.0136735,0.0444512,0.0441094,0.0558399,0.0295485,7
2014-01-10 10:04:50,336,442620357520,0,0,0,3,1,Passive,1,Passive,-0.0949299,0.0602416,0.0854292,-0.352095,-0.0263564,0.920979,0.164719,7,2,3,2,4,0,0,0,0,341916,87.5191,0,1,0,0,0,0,6,1,1,0,0,4,0,0.0135367,0.0140418,0.0141358,0.0483325,0.0425847,0.0244662,0.0572617,7
2014-01-10 10:05:50,743,442620417927,0,0,0,3,1,Passive,1,Passive,-0.101183,0.0744921,0.0682537,0.697446,0.379231,-0.308942,0.523745,7,5,5,2,1,0,0,0,0,341946,78.9341,1,0,0,0,0,0,6,1,1,0,0,4,0,0.0135121,0.0141929,0.0141662,0.0342547,0.0395693,0.056998,0.0453411,7
2014-01-10 10:06:50,981,442620478165,0,0,0,3,1,Passive,1,Passive,-0.108162,0.0788704,0.0518795,-0.196632,-0.425938,-0.631263,-0.617592,7,4,4,6,3,0,0,0,0,341976,71.2681,1,1,0,0,0,0,6,1,1,0,0,4,0,0.0143064,0.0135983,0.0141337,0.0550364,0.0439954,0.043255,0.0351278,7
2014-01-10 10:07:51,388,442620538572,0,0,0,3,1,Passive,1,Passive,-0.110704,0.0744039,0.0357212,-0.550404,0.0109799,0.8304,0.0858535,7,2,2,3,6,0,0,0,0,342006,64.6044,1,0,0,0,0,0,6,1,1,0,0,4,0,0.0138082,0.0144104,0.0140949,0.0557575,0.0424952,0.0366923,0.0471667,7
2014-01-10 10:08:52,522,442620599706,0,0,0,3,1,Passive,1,Passive,-0.126817,0.0654032,0.026025,0.620576,0.555347,0.0200136,0.553241,7,5,5,4,1,0,0,0,0,342037,58.7991,1,0,0,0,0,0,6,1,1,0,0,4,0,0.0134098,0.014205,0.0150805,0.0356909,0.0417392,0.0603255,0.0461965,7
