'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'Tx ADC Temperature(°C),'PA Forward Power(V),'PA Reverse Power(V),'PA Control Signal(V),'3V Analog Supply Current PA(mA),'5V Supply(V),'Synthesizer Temperature(°C),'3V Analog Supply Voltage PA(V),'Power Amplifier Temperature(°C),'5V Supply Current(mA),'3V Analog Supply Current CB(mA),'3V VCO Supply Current(mA),'3V Digital Supply Current(mA),'Synthesizer Lock A(V),'Synthesizer Lock B(V),'3V Analog Supply Voltage CB(V),'3V Digital Supply Voltage CB(V)
2014-01-10 09:51:43,215,442619570399,16.75,0.94177,1.13281,1.7572,95.2945,4.95362,14.9361,2.94921,9.44298,473.992,148.56,39.6829,9.23076,2.94994,2.93691,2.96752,2.98583
2014-01-10 09:52:43,491,442619630675,17.625,0.0036621,1.11694,0.012207,93.2965,4.95606,15.5465,2.94921,9.44298,477.167,150.024,39.9604,9.01098,2.94994,2.93691,2.9663,2.98583
2014-01-10 09:53:44,615,442619691799,18.125,0.00305175,1.13098,0.517577,94.795,4.95606,16.1568,2.94921,10.0533,490.598,149.658,39.7939,9.29181,2.94994,2.93691,2.9663,2.98461
2014-01-10 09:54:44,805,442619751989,18.75,0.0036621,1.12488,0.0115967,93.4075,4.95606,16.7672,2.94921,10.6637,469.841,148.926,39.5719,9.25518,2.94994,2.93691,2.9663,2.98461
2014-01-10 09:55:45,89,442619812273,19,0.890501,1.13281,2.0465,96.1825,4.95362,17.3776,2.94921,10.6637,466.422,150.269,39.5164,8.99877,2.94912,2.9361,2.9663,2.98461
2014-01-10 09:56:45,338,442619872522,19.75,2.06603,1.12793,0.0115967,93.1855,4.95606,17.9879,2.94921,11.274,485.225,150.513,39.7939,9.10866,2.94912,2.9361,2.9663,2.98461
2014-01-10 09:57:46,609,442619933793,20.25,2.06481,1.12671,0.133667,94.129,4.95362,17.9879,2.94799,11.8844,481.318,150.146,39.7384,8.94993,2.94994,2.9361,2.9663,2.98461
2014-01-10 09:58:46,838,442619994022,20.5,0.00305175,1.12793,0.0115967,93.8515,4.95606,18.5983,2.94799,11.8844,467.399,149.78,39.5164,9.12087,2.94912,2.93691,2.9663,2.98461
2014-01-10 09:59:47,148,442620054332,21,0.00305175,1.13525,0.0115967,92.242,4.95606,19.2086,2.94921,12.4947,498.901,150.635,39.7939,9.23076,2.94994,2.93691,2.9663,2.98461
2014-01-10 10:00:47,498,442620114682,21.125,1.07238,1.13159,1.875,96.6265,4.95362,19.819,2.94799,12.4947,476.19,152.222,40.0159,9.34065,2.94994,2.9361,2.9663,2.98461
2014-01-10 10:01:48,597,442620175781,21.875,0.00427245,1.12243,0.012207,93.796,4.95606,19.819,2.94799,13.1051,473.015,150.513,40.0714,9.37728,2.94912,2.9361,2.96508,2.98461
2014-01-10 10:02:48,857,442620236041,22.75,0.0036621,1.13708,1.53564,96.793,4.95362,20.4293,2.94799,13.1051,473.504,151.245,39.7939,9.25518,2.94994,2.9361,2.9663,2.98583
2014-01-10 10:03:49,121,442620296305,22.375,0.0085449,1.12488,0.10437,94.018,4.95606,21.0397,2.94799,13.7154,477.655,150.513,39.8494,9.47496,2.94912,2.9361,2.96508,2.98461
2014-01-10 10:04:49,386,442620356570,22.75,1.40869,1.13403,0.0115967,93.0745,4.95606,21.0397,2.94799,13.7154,502.075,150.879,39.7939,9.47496,2.94994,2.93691,2.96508,2.98461
2014-01-10 10:05:50,594,442620417778,22.875,1.41479,1.13403,2.08557,96.904,4.95606,21.65,2.94799,14.3258,484.004,151.611,39.6829,9.05982,2.94912,2.9361,2.96508,2.98583
2014-01-10 10:06:50,927,442620478111,23.625,2.12402,1.11755,0.0115967,94.1845,4.95606,21.65,2.94799,14.3258,484.004,150.391,39.9604,9.1575,2.94912,2.9361,2.96508,2.98461
2014-01-10 10:07:51,267,442620538451,23.875,2.12524,1.1261,0.0128173,93.907,4.95606,22.2604,2.94799,14.9361,488.4,151.489,39.6829,9.26739,2.94912,2.9361,2.9663,2.98461
2014-01-10 09:46:39,691,442619266875,11.625,0.676878,1.13708,2.11791,95.905,4.95606,10.6637,2.95165,7.00157,479.12,147.949,39.4054,9.24297,2.95156,2.93854,2.96874,2.98705
2014-01-10 09:47:40,735,442619327919,13.125,0.00305175,1.13159,0.665892,94.6285,4.95606,11.8844,2.95165,7.61192,467.155,148.315,39.8494,9.18192,2.95075,2.93773,2.96752,2.98583
2014-01-10 09:48:41,116,442619388300,14.5,0.524291,1.13342,0.012207,93.4075,4.95606,12.4947,2.95043,7.61192,473.748,147.217,39.8494,9.14529,2.95075,2.93773,2.96752,2.98583
2014-01-10 09:49:41,480,442619448664,18,0.0024414,1.12915,0.591429,91.6315,4.95362,13.7154,2.95043,8.22227,477.167,148.804,39.7939,9.19413,2.94994,2.93691,2.96752,2.98583
2014-01-10 09:50:42,765,442619509949,16.25,0.0036621,1.12304,0.0115967,93.4075,4.95362,14.3258,2.95043,8.83262,475.946,149.78,40.0714,9.10866,2.94994,2.93691,2.96752,2.98461
2014-01-10 09:44:39,154,442619146338,8.25,0.00427245,1.11511,0.0115967,92.575,4.9585,7.00157,2.95409,5.78086,468.864,146.484,39.7384,9.45054,2.95319,2.94017,2.97118,2.98827
2014-01-10 09:45:39,317,442619206501,10.25,2.11852,1.14196,2.11791,95.461,4.9585,8.83262,2.95287,6.39122,475.213,147.217,39.9604,9.49938,2.95238,2.93935,2.96996,2.98705
2014-01-10 11:22:27,736,442625014920,6.25,0.0036621,1.12243,0.0115967,93.574,4.9585,5.17051,2.95531,3.94981,485.47,144.531,39.6829,9.70695,2.95482,2.9418,2.9724,2.98827
2014-01-10 11:23:28,791,442625075975,8.125,1.86523,1.13586,2.1173,95.7385,4.9585,7.00157,2.95409,5.17051,472.771,144.287,39.7384,9.65811,2.95319,2.94098,2.97118,2.98827
2014-01-10 11:24:29,103,442625136287,10.25,2.11852,1.14135,0.0115967,92.131,4.9585,8.83262,2.95287,6.39122,478.388,145.996,39.7939,9.56043,2.95238,2.93935,2.96996,2.98705
2014-01-10 11:25:29,460,442625196644,11.875,0.00427245,1.12976,0.0115967,93.13,4.95606,10.6637,2.95287,7.00157,475.702,147.461,39.6829,9.32844,2.95156,2.93854,2.96874,2.98583
2014-01-10 11:26:29,839,442625257023,13.25,0.0036621,1.12549,0.0109863,93.2965,4.95606,11.8844,2.95165,7.00157,459.096,148.437,39.6829,9.12087,2.95075,2.93773,2.96874,2.98583
2014-01-10 11:27:30,820,442625318004,14.5,0.161743,1.12854,0.0115967,93.0745,4.95606,13.1051,2.95043,8.22227,484.737,148.071,39.7384,9.36507,2.95075,2.93773,2.96874,2.98583
