'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'Reset Reason,'Reset Count,'SEU Count,'Ping Pointer,'Control Pointer,'Battery Temperature(°C),'Heater On,'Mode,'Bus Voltage(V),'Battery Voltage(V),'Battery Current(mA),'State of Charge(mA*h),'Bus Target(V),'Discharge Command
2014-01-10 09:51:43,177,442619570361,0,0,2,0,0,15.2553,0,Fixed,4.97484,4.10938,-934.118,191.232,4.2,0
2014-01-10 09:52:43,455,442619630639,0,0,2,0,0,15.2553,0,Fixed,4.2245,4.05947,-293.186,180.928,4.2,0
2014-01-10 09:53:44,577,442619691761,0,0,2,0,0,15.2553,0,Fixed,4.1825,4.06512,-457.139,173.659,4.2,0
2014-01-10 09:54:44,769,442619751953,0,0,2,0,0,15.2553,0,Fixed,4.96315,4.10244,-661.874,164.325,4.2,0
2014-01-10 09:55:45,53,442619812237,0,0,2,0,0,15.2553,0,Fixed,4.20619,4.07206,-315.506,154.829,4.2,0
2014-01-10 09:56:45,301,442619872485,0,0,2,0,0,15.2553,0,Fixed,4.22173,4.06519,-311.648,145.841,4.2,0
2014-01-10 09:57:46,573,442619933757,0,0,2,0,0,15.8684,0,Fixed,4.97146,4.10834,-728.006,136.81,4.2,0
2014-01-10 09:58:46,802,442619993986,0,0,2,0,0,15.2553,0,Fixed,4.81545,4.102,-586.648,127.498,4.2,0
2014-01-10 09:59:47,99,442620054283,0,0,2,0,0,14.6425,0,Fixed,4.14234,4.08684,-354.083,119.293,4.2,0
2014-01-10 10:00:47,461,442620114645,0,0,2,0,0,15.2553,0,Fixed,4.96161,4.10597,-601.253,110.004,4.2,0
2014-01-10 10:01:48,560,442620175744,0,0,2,0,0,14.6425,0,Fixed,4.19004,4.08687,-423.798,101.463,4.2,0
2014-01-10 10:02:48,817,442620236001,0,0,2,0,0,15.2553,0,Fixed,5.0153,4.11197,-594.915,92.766,4.2,0
2014-01-10 10:03:49,85,442620296269,0,0,2,0,0,15.2553,0,Fixed,4.16419,4.09147,-322.67,84.1743,4.2,0
2014-01-10 10:04:49,349,442620356533,0,0,2,0,0,15.2553,0,Fixed,4.90991,4.101,-452.179,75.9296,4.2,0
2014-01-10 10:05:50,553,442620417737,0,0,2,0,0,15.2553,0,Fixed,4.6776,4.10081,-471.192,67.9308,4.2,0
2014-01-10 10:06:50,891,442620478075,0,0,2,0,0,15.2553,0,Fixed,4.42635,4.09569,-355.461,60.5846,4.2,0
2014-01-10 10:07:51,232,442620538416,0,0,2,0,0,15.2553,0,Fixed,4.21465,4.08366,-280.235,53.4723,4.2,0
2014-01-10 10:08:51,581,442620598765,0,0,2,0,0,15.2553,0,Fixed,5.07992,4.10197,-351.603,46.3666,4.2,0
2014-01-10 10:09:52,660,442620659844,0,0,2,0,0,15.2553,0,Fixed,5.14623,4.09947,-379.985,38.6446,4.2,0
2014-01-10 10:10:52,920,442620720104,0,0,2,0,0,15.8684,0,Full,5.20162,4.04053,7.16433,0.103314,4.2,0
2014-01-10 10:11:53,205,442620780389,0,0,2,0,0,15.2553,0,Full,5.21762,4.03463,7.43988,0.227003,4.2,0
