'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'HKC Temperature(°C),'Reset Count,'Last Reset Reason
2014-02-08 00:00:09,405,445089676589,14.0019,0,0x00008000
2014-02-08 00:01:14,438,445089741622,14.3899,0,0x00008000
2014-02-08 00:02:19,496,445089806680,14.854,0,0x00008000
2014-02-08 00:03:24,535,445089871719,15.0855,0,0x00008000
2014-02-08 00:04:29,613,445089936797,15.4704,0,0x00008000
2014-02-08 00:05:34,617,445090001801,16.0844,0,0x00008000
2014-02-08 00:06:39,637,445090066821,16.2376,0,0x00008000
2014-02-08 00:07:44,666,445090131850,16.62,0,0x00008000
2014-02-08 00:08:49,684,445090196868,17.078,0,0x00008000
2014-02-08 00:09:54,749,445090261933,17.6114,0,0x00008000
2014-02-08 00:10:59,812,445090326996,17.7636,0,0x00008000
2014-02-08 00:12:04,768,445090391952,18.1438,0,0x00008000
2014-02-08 00:13:09,828,445090457012,18.6755,0,0x00008000
2014-02-08 00:14:14,892,445090522076,18.9791,0,0x00008000
2014-02-08 00:15:19,933,445090587117,19.2826,0,0x00008000
2014-02-08 00:16:24,933,445090652117,19.6618,0,0x00008000
2014-02-08 00:17:29,979,445090717163,19.7377,0,0x00008000
2014-02-08 00:18:35,12,445090782196,20.2686,0,0x00008000
2014-02-08 00:19:39,991,445090847175,20.4203,0,0x00008000
2014-02-08 00:20:45,98,445090912282,20.7996,0,0x00008000
2014-02-08 00:21:50,71,445090977255,21.0273,0,0x00008000
2014-02-08 00:22:55,85,445091042269,21.255,0,0x00008000
2014-02-08 00:24:00,139,445091107323,21.4069,0,0x00008000
2014-02-08 00:25:05,166,445091172350,21.6348,0,0x00008000
2014-02-08 00:26:10,156,445091237340,22.015,0,0x00008000
2014-02-08 00:27:15,244,445091302428,22.015,0,0x00008000
2014-02-08 00:28:20,230,445091367414,22.1671,0,0x00008000
2014-02-08 00:29:25,283,445091432467,22.3194,0,0x00008000
2014-02-08 00:30:30,418,445091497602,22.7003,0,0x00008000
2014-02-08 00:31:35,317,445091562501,22.9291,0,0x00008000
2014-02-08 00:32:40,374,445091627558,23.0055,0,0x00008000
2014-02-08 00:33:45,473,445091692657,23.1582,0,0x00008000
2014-02-08 00:34:50,467,445091757651,23.311,0,0x00008000
2014-02-08 00:35:55,477,445091822661,23.5404,0,0x00008000
2014-02-08 00:37:00,578,445091887762,23.7701,0,0x00008000
2014-02-08 00:38:05,561,445091952745,24,0,0x00008000
2014-02-08 00:39:10,599,445092017783,24.2303,0,0x00008000
2014-02-08 00:40:15,633,445092082817,24.2303,0,0x00008000
2014-02-08 00:41:20,708,445092147892,24.6917,0,0x00008000
2014-02-08 00:42:25,699,445092212883,24.6147,0,0x00008000
2014-02-08 00:43:30,770,445092277954,24.6917,0,0x00008000
2014-02-08 00:44:35,722,445092342906,24.9229,0,0x00008000
2014-02-08 00:45:40,780,445092407964,24.6917,0,0x00008000
2014-02-08 00:46:45,794,445092472978,24.9229,0,0x00008000
2014-02-08 00:47:50,827,445092538011,24.6917,0,0x00008000
2014-02-08 00:48:55,941,445092603125,24.3839,0,0x00008000
2014-02-08 00:50:00,922,445092668106,24.5377,0,0x00008000
2014-02-08 00:51:05,952,445092733136,24.2303,0,0x00008000
2014-02-08 00:52:10,925,445092798109,23.8467,0,0x00008000
2014-02-08 00:53:16,17,445092863201,23.6935,0,0x00008000
2014-02-08 00:54:21,35,445092928219,23.4639,0,0x00008000
2014-02-08 00:55:25,997,445092993181,22.8528,0,0x00008000
2014-02-08 00:56:31,77,445093058261,22.5479,0,0x00008000
2014-02-08 00:57:36,130,445093123314,22.3194,0,0x00008000
2014-02-08 00:58:41,238,445093188422,21.8629,0,0x00008000
2014-02-08 00:59:46,190,445093253374,21.5588,0,0x00008000
2014-02-08 01:00:51,278,445093318462,21.0273,0,0x00008000
2014-02-08 01:01:56,327,445093383511,20.572,0,0x00008000
2014-02-08 01:03:01,322,445093448506,20.041,0,0x00008000
2014-02-08 01:04:06,302,445093513486,19.586,0,0x00008000
2014-02-08 01:05:11,430,445093578614,19.2826,0,0x00008000
2014-02-08 01:06:16,404,445093643588,18.6755,0,0x00008000
2014-02-08 01:07:21,455,445093708639,18.2198,0,0x00008000
2014-02-08 01:08:26,469,445093773653,17.6875,0,0x00008000
2014-02-08 01:09:31,510,445093838694,17.3067,0,0x00008000
2014-02-08 01:10:36,562,445093903746,16.7728,0,0x00008000
2014-02-08 01:11:41,608,445093968792,16.2376,0,0x00008000
2014-02-08 01:12:46,684,445094033868,15.9311,0,0x00008000
2014-02-08 01:13:51,656,445094098840,15.3165,0,0x00008000
2014-02-08 01:14:56,782,445094163966,15.0083,0,0x00008000
2014-02-08 01:16:01,758,445094228942,14.6995,0,0x00008000
2014-02-08 01:17:06,802,445094293986,14.0796,0,0x00008000
2014-02-08 01:18:11,831,445094359015,13.7685,0,0x00008000
2014-02-08 01:19:16,910,445094424094,13.6127,0,0x00008000
2014-02-08 01:20:21,903,445094489087,13.222,0,0x00008000
2014-02-08 01:21:26,955,445094554139,12.987,0,0x00008000
2014-02-08 01:22:32,11,445094619195,12.7514,0,0x00008000
2014-02-08 01:23:37,107,445094684291,12.83,0,0x00008000
2014-02-08 01:24:42,103,445094749287,12.5152,0,0x00008000
2014-02-08 01:25:47,207,445094814391,12.4363,0,0x00008000
2014-02-08 01:26:52,256,445094879440,12.4363,0,0x00008000
2014-02-08 01:27:57,156,445094944340,12.594,0,0x00008000
2014-02-08 01:29:02,175,445095009359,12.6727,0,0x00008000
2014-02-08 01:30:07,323,445095074507,12.6727,0,0x00008000
2014-02-08 01:31:12,327,445095139511,12.9085,0,0x00008000
2014-02-08 01:32:17,308,445095204492,12.987,0,0x00008000
2014-02-08 01:33:22,402,445095269586,12.987,0,0x00008000
2014-02-08 01:34:27,381,445095334565,13.0654,0,0x00008000
2014-02-08 01:35:32,438,445095399622,13.3003,0,0x00008000
2014-02-08 01:36:37,458,445095464642,13.5347,0,0x00008000
2014-02-08 01:37:42,498,445095529682,13.9242,0,0x00008000
2014-02-08 01:38:47,536,445095594720,14.0019,0,0x00008000
2014-02-08 01:39:52,572,445095659756,14.2349,0,0x00008000
2014-02-08 01:40:57,632,445095724816,14.6222,0,0x00008000
2014-02-08 01:42:02,618,445095789802,14.7768,0,0x00008000
2014-02-08 01:43:07,695,445095854879,15.1625,0,0x00008000
2014-02-08 01:44:12,679,445095919863,15.6241,0,0x00008000
2014-02-08 01:45:17,657,445095984841,15.7009,0,0x00008000
2014-02-08 01:46:22,729,445096049913,16.2376,0,0x00008000
2014-02-08 01:47:27,703,445096114887,16.62,0,0x00008000
2014-02-08 01:48:32,734,445096179918,16.9255,0,0x00008000
