'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'Reset Reason,'Reset Count,'SEU Count,'Ping Pointer,'Control Pointer,'Battery Temperature(°C),'Heater On,'Mode,'Bus Voltage(V),'Battery Voltage(V),'Battery Current(mA),'State of Charge(mA*h),'Bus Target(V),'Discharge Command
2014-02-08 00:00:09,399,445089676583,0,0,0,0,0,14.0301,0,Full,5.29747,3.98434,7.43988,288.88,4.2,0
2014-02-08 00:01:14,433,445089741617,0,0,0,0,0,14.0301,0,Full,5.32024,3.98447,7.43988,289.015,4.2,0
2014-02-08 00:02:19,491,445089806675,0,0,0,0,0,14.6425,0,Full,5.36717,3.98444,7.43988,289.15,4.2,0
2014-02-08 00:03:24,529,445089871713,0,0,0,0,0,14.6425,0,Full,5.37163,3.98447,7.43988,289.284,4.2,0
2014-02-08 00:04:29,607,445089936791,0,0,0,0,0,14.0301,0,Full,5.3487,3.98453,7.43988,289.419,4.2,0
2014-02-08 00:05:34,611,445090001795,0,0,0,0,0,14.0301,0,Full,5.31947,3.98459,7.43988,289.554,4.2,0
2014-02-08 00:06:39,631,445090066815,0,0,0,0,0,14.6425,0,Full,5.33717,3.98466,7.43988,289.689,4.2,0
2014-02-08 00:07:44,660,445090131844,0,0,0,0,0,14.0301,0,Full,5.35101,3.98463,7.43988,289.824,4.2,0
2014-02-08 00:08:49,679,445090196863,0,0,0,0,0,14.6425,0,Full,5.33932,3.98466,7.43988,289.959,4.2,0
2014-02-08 00:09:54,743,445090261927,0,0,0,0,0,14.6425,0,Full,5.30116,3.98469,7.43988,290.094,4.2,0
2014-02-08 00:10:59,807,445090326991,0,0,0,0,0,14.0301,0,Full,5.25316,3.98466,7.43988,290.229,4.2,0
2014-02-08 00:12:04,762,445090391946,0,0,0,0,0,14.6425,0,Full,5.26747,3.98481,7.43988,290.363,4.2,0
2014-02-08 00:13:09,822,445090457006,0,0,0,0,0,14.0301,0,Full,5.28439,3.98475,7.43988,290.498,4.2,0
2014-02-08 00:14:14,886,445090522070,0,0,0,0,0,14.0301,0,Full,5.2847,3.98481,7.43988,290.633,4.2,0
2014-02-08 00:15:19,921,445090587105,0,0,0,0,0,14.0301,0,Full,5.27316,3.98484,7.43988,290.768,4.2,0
2014-02-08 00:16:24,927,445090652111,0,0,0,0,0,14.0301,0,Full,5.24578,3.98484,7.43988,290.903,4.2,0
2014-02-08 00:17:29,973,445090717157,0,0,0,0,0,14.0301,0,Full,5.21147,3.98488,7.43988,291.038,4.2,0
2014-02-08 00:18:35,6,445090782190,0,0,0,0,0,14.0301,0,Full,5.21993,3.98484,7.43988,291.173,4.2,0
2014-02-08 00:19:39,984,445090847168,0,0,0,0,0,14.6425,0,Full,5.25532,3.98484,7.43988,291.307,4.2,0
2014-02-08 00:20:45,92,445090912276,0,0,0,0,0,14.0301,0,Full,5.26532,3.98494,7.43988,291.442,4.2,0
2014-02-08 00:21:50,65,445090977249,0,0,0,0,0,14.6425,0,Full,5.25393,3.98488,7.43988,291.577,4.2,0
2014-02-08 00:22:55,78,445091042262,0,0,0,0,0,14.6425,0,Full,5.22654,3.98494,7.43988,291.712,4.2,0
2014-02-08 00:24:00,133,445091107317,0,0,0,0,0,14.6425,0,Full,5.22685,3.98494,7.43988,291.847,4.2,0
2014-02-08 00:25:05,160,445091172344,0,0,0,0,0,15.2553,0,Full,5.23455,3.98491,7.43988,291.982,4.2,0
2014-02-08 00:26:10,150,445091237334,0,0,0,0,0,14.6425,0,Full,5.20454,3.98494,7.43988,292.116,4.2,0
2014-02-08 00:27:15,238,445091302422,0,0,0,0,0,15.2553,0,Full,5.12669,3.98494,7.43988,292.251,4.2,0
2014-02-08 00:28:20,224,445091367408,0,0,0,0,0,14.6425,0,Full,5.13993,3.98491,7.43988,292.386,4.2,0
2014-02-08 00:29:25,277,445091432461,0,0,0,0,0,15.2553,0,Full,5.15023,3.98497,7.43988,292.521,4.2,0
2014-02-08 00:30:30,413,445091497597,0,0,0,0,0,15.2553,0,Full,5.20285,3.98491,7.43988,292.656,4.2,0
2014-02-08 00:31:35,311,445091562495,0,0,0,0,0,15.2553,0,Full,5.26085,3.98491,7.71543,292.795,4.2,0
2014-02-08 00:32:40,368,445091627552,0,0,0,0,0,15.2553,0,Full,5.27193,3.98491,7.71543,292.935,4.2,0
2014-02-08 00:33:45,467,445091692651,0,0,0,0,0,15.2553,0,Full,5.25762,3.98497,7.71543,293.075,4.2,0
2014-02-08 00:34:50,461,445091757645,0,0,0,0,0,15.8684,0,Full,5.22254,3.98497,7.71543,293.215,4.2,0
