'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'HKC Temperature(°C),'Reset Count,'Last Reset Reason
2014-02-21 00:00:41,556,446212908740,11.165,0,0x00008000
2014-02-21 00:01:46,655,446212973839,11.0047,0,0x00008000
2014-02-21 00:02:51,665,446213038849,11.0047,0,0x00008000
2014-02-21 00:03:56,653,446213103837,10.8441,0,0x00008000
2014-02-21 00:05:01,728,446213168912,10.8441,0,0x00008000
2014-02-21 00:06:06,668,446213233852,11.0047,0,0x00008000
2014-02-21 00:07:11,686,446213298870,10.9244,0,0x00008000
2014-02-21 00:08:16,714,446213363898,11.3249,0,0x00008000
2014-02-21 00:09:21,730,446213428914,11.3249,0,0x00008000
2014-02-21 00:10:26,781,446213493965,11.6439,0,0x00008000
2014-02-21 00:11:31,763,446213558947,11.803,0,0x00008000
2014-02-21 00:12:36,762,446213623946,11.803,0,0x00008000
2014-02-21 00:13:41,787,446213688971,12.1202,0,0x00008000
2014-02-21 00:14:46,904,446213754088,12.5152,0,0x00008000
2014-02-21 00:15:51,883,446213819067,12.594,0,0x00008000
2014-02-21 00:16:56,825,446213884009,12.987,0,0x00008000
2014-02-21 00:18:01,939,446213949123,13.222,0,0x00008000
2014-02-21 00:19:06,903,446214014087,13.5347,0,0x00008000
2014-02-21 00:20:11,894,446214079078,13.9242,0,0x00008000
2014-02-21 00:21:16,905,446214144089,14.3124,0,0x00008000
2014-02-21 00:22:21,937,446214209121,14.6222,0,0x00008000
2014-02-21 00:23:26,984,446214274168,15.1625,0,0x00008000
2014-02-21 00:24:32,70,446214339254,15.3935,0,0x00008000
2014-02-21 00:25:37,69,446214404253,15.8544,0,0x00008000
2014-02-21 00:26:42,96,446214469280,16.0844,0,0x00008000
2014-02-21 00:27:47,129,446214534313,16.6964,0,0x00008000
2014-02-21 00:28:52,84,446214599268,17.0018,0,0x00008000
2014-02-21 00:29:57,103,446214664287,17.1543,0,0x00008000
2014-02-21 00:31:02,159,446214729343,17.6114,0,0x00008000
2014-02-21 00:32:07,171,446214794355,17.8396,0,0x00008000
2014-02-21 00:33:12,246,446214859430,18.2198,0,0x00008000
2014-02-21 00:34:17,231,446214924415,18.5996,0,0x00008000
2014-02-21 00:35:22,262,446214989446,18.8273,0,0x00008000
2014-02-21 00:36:27,194,446215054378,19.2826,0,0x00008000
2014-02-21 00:37:32,287,446215119471,19.3584,0,0x00008000
2014-02-21 00:38:37,254,446215184438,19.7377,0,0x00008000
2014-02-21 00:39:42,278,446215249462,20.1927,0,0x00008000
2014-02-21 00:40:47,350,446215314534,20.3444,0,0x00008000
2014-02-21 00:41:52,267,446215379451,20.7237,0,0x00008000
2014-02-21 00:42:57,284,446215444468,20.7996,0,0x00008000
2014-02-21 00:44:02,287,446215509471,21.1032,0,0x00008000
2014-02-21 00:45:07,397,446215574581,21.6348,0,0x00008000
2014-02-21 00:46:12,427,446215639611,21.8629,0,0x00008000
2014-02-21 00:47:17,463,446215704647,21.9389,0,0x00008000
2014-02-21 00:48:22,385,446215769569,22.2432,0,0x00008000
2014-02-21 00:49:27,401,446215834585,22.4717,0,0x00008000
2014-02-21 00:50:32,442,446215899626,22.7003,0,0x00008000
2014-02-21 00:51:37,460,446215964644,23.0818,0,0x00008000
2014-02-21 00:52:42,481,446216029665,23.0818,0,0x00008000
2014-02-21 00:53:47,483,446216094667,23.4639,0,0x00008000
2014-02-21 00:54:52,486,446216159670,23.4639,0,0x00008000
2014-02-21 00:55:57,517,446216224701,23.7701,0,0x00008000
2014-02-21 00:57:02,628,446216289812,23.6169,0,0x00008000
2014-02-21 00:58:07,578,446216354762,23.6169,0,0x00008000
2014-02-21 00:59:12,653,446216419837,23.8467,0,0x00008000
2014-02-21 01:00:17,704,446216484888,23.7701,0,0x00008000
2014-02-21 01:01:22,697,446216549881,23.7701,0,0x00008000
2014-02-21 01:02:27,656,446216614840,23.7701,0,0x00008000
2014-02-21 01:03:32,683,446216679867,23.5404,0,0x00008000
2014-02-21 01:04:37,722,446216744906,23.6169,0,0x00008000
2014-02-21 01:05:42,733,446216809917,23.311,0,0x00008000
2014-02-21 01:06:47,833,446216875017,23.0818,0,0x00008000
2014-02-21 01:07:52,755,446216939939,22.7766,0,0x00008000
2014-02-21 01:08:57,788,446217004972,22.7003,0,0x00008000
2014-02-21 01:10:02,881,446217070065,22.3194,0,0x00008000
2014-02-21 01:11:07,843,446217135027,21.8629,0,0x00008000
2014-02-21 01:12:12,880,446217200064,21.4069,0,0x00008000
2014-02-21 01:13:17,976,446217265160,21.255,0,0x00008000
2014-02-21 01:14:22,900,446217330084,20.7996,0,0x00008000
2014-02-21 01:15:27,935,446217395119,20.2686,0,0x00008000
2014-02-21 01:16:32,965,446217460149,19.8135,0,0x00008000
2014-02-21 01:17:37,978,446217525162,19.4343,0,0x00008000
2014-02-21 01:18:42,996,446217590180,18.9791,0,0x00008000
2014-02-21 01:19:48,12,446217655196,18.4477,0,0x00008000
2014-02-21 01:20:53,76,446217720260,18.1438,0,0x00008000
2014-02-21 01:21:58,55,446217785239,17.6114,0,0x00008000
2014-02-21 01:23:03,66,446217850250,17.078,0,0x00008000
2014-02-21 01:24:08,144,446217915328,16.6964,0,0x00008000
2014-02-21 01:25:13,124,446217980308,16.0844,0,0x00008000
2014-02-21 01:26:18,138,446218045322,15.5473,0,0x00008000
