'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'Reset Count File,'Reset Reason File,'Comm Err Count File,'Scrub Index File,'SEU Count File,'Init Pointer File,'Ping Pointer File,'ADC Raw1 File,'ADC Raw2 File,'ADC Raw3 File,'ADC Raw4 File,'PWM Setting File,'PWM Period File,'PWM Controller Pointer File,'PWM Controller Cycle File,'PWM DCycle1 File,'PWM DCycle2 File,'PWM DCycle3 File,'PWM DCycle4 File,'Converted Temp1 File(°C),'Converted Temp2 File(°C),'Converted Temp3 File(°C),'Converted Temp4 File(°C),'Controller P Gain File,'Controller I Gain File,'Controller D Gain File,'Controller I Max File,'Controller Max DT File,'Controller SetPoint File,'Controller I State File
2014-02-21 10:06:52,494,446249279678,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,,,,,,,
2014-02-21 10:07:52,624,446249339808,,,,,,,,2.03889e-042,2.0487e-042,2.0501e-042,2.03889e-042,,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,
2014-02-21 10:08:52,750,446249399934,,,,,,,,2.04029e-042,2.0501e-042,2.0529e-042,2.04029e-042,,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,
2014-02-21 10:09:53,73,446249460257,,,,,,,,2.04029e-042,2.0515e-042,2.0529e-042,2.04029e-042,,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,
2014-02-21 10:10:58,145,446249525329,,,,,,,,2.04029e-042,2.0515e-042,2.0529e-042,2.04029e-042,,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,
2014-02-21 10:12:03,176,446249590360,,,,,,,,2.03889e-042,2.0501e-042,2.0515e-042,2.03889e-042,,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,
2014-02-21 10:13:22,716,446249669900,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,,,,,,,
2014-02-21 10:14:32,949,446249740133,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,,,,,,,
2014-02-21 10:15:42,982,446249810166,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,,,,,,,
2014-02-21 10:16:53,10,446249880194,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,,,,,,,
2014-02-21 10:18:03,79,446249950263,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,,,,,,,
2014-02-21 10:19:13,143,446250020327,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,,,,,,,
2014-02-21 10:20:23,146,446250090330,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,,,,,,,
2014-02-21 10:21:33,202,446250160386,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,,,,,,,
2014-02-21 10:22:43,233,446250230417,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,,,,,,,
2014-02-21 10:23:53,349,446250300533,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,,,,,,,
2014-02-21 10:25:03,351,446250370535,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,,,,,,,
2014-02-21 10:26:13,413,446250440597,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,,,,,,,
2014-02-21 10:27:23,477,446250510661,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,,,,,,,
2014-02-21 10:28:33,493,446250580677,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,,,,,,,
2014-02-21 10:29:43,490,446250650674,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,,,,,,,
2014-02-21 10:30:53,583,446250720767,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,,,,,,,
2014-02-21 10:32:03,584,446250790768,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,,,,,,,
2014-02-21 10:33:13,600,446250860784,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,,,,,,,
2014-02-21 10:34:23,622,446250930806,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,,,,,,,
2014-02-21 10:35:33,622,446251000806,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,,,,,,,
2014-02-21 10:36:43,669,446251070853,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,,,,,,,
2014-02-21 10:37:53,716,446251140900,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,,,,,,,
2014-02-21 10:39:03,766,446251210950,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,,,,,,,
