'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'Reset Reason,'Reset Count,'SEU Count,'Ping Pointer,'Control Pointer,'Battery Temperature(°C),'Heater On,'Mode,'Bus Voltage(V),'Battery Voltage(V),'Battery Current(mA),'State of Charge(mA*h),'Bus Target(V),'Discharge Command
2014-01-22 00:00:14,87,443620881271,0,0,2,0,0,16.4818,0,Full,5.08762,4.02144,8.81764,4.99736,4.2,0
2014-01-22 00:01:15,222,443620942406,0,0,2,0,0,16.4818,0,Full,5.07885,4.02131,8.81764,5.14766,4.2,0
2014-01-22 00:02:15,432,443621002616,0,0,2,0,0,16.4818,0,Full,5.03915,4.02138,8.81764,5.29571,4.2,0
2014-01-22 00:03:15,887,443621063071,0,0,2,0,0,16.4818,0,Full,5.05669,4.02128,8.81764,5.44436,4.2,0
2014-01-22 00:04:17,173,443621124357,0,0,2,0,0,16.4818,0,Full,5.06608,4.02125,8.81764,5.59505,4.2,0
2014-01-22 00:05:17,422,443621184606,0,0,2,0,0,16.4818,0,Full,5.04392,4.02122,8.81764,5.74319,4.2,0
2014-01-22 00:06:17,778,443621244962,0,0,2,0,0,16.4818,0,Full,5.06577,4.02119,8.81764,5.8916,4.2,0
2014-01-22 00:07:18,66,443621305250,0,0,2,0,0,16.4818,0,Full,4.19958,3.95556,616.132,12.0288,4.2,0
2014-01-22 00:08:18,726,443621365910,0,0,2,0,0,17.0962,0,Full,4.19681,3.94697,622.746,22.9878,4.2,0
2014-01-22 00:09:19,51,443621426235,0,0,2,0,0,16.4818,0,Full,4.19773,3.94194,622.194,33.912,4.2,0
2014-01-22 00:10:19,307,443621486491,0,0,2,0,0,17.0962,0,Full,4.17988,3.92391,894.439,44.8401,4.2,0
2014-01-22 00:11:19,632,443621546816,0,0,2,0,0,16.4818,0,Full,4.20142,3.92544,746.468,55.7867,4.2,0
2014-01-22 00:12:19,939,443621607123,0,0,2,0,0,17.0962,0,Full,4.2005,3.93097,620.266,66.7543,4.2,0
2014-01-22 00:13:20,609,443621667793,0,0,2,0,0,17.0962,0,Full,4.20219,3.92953,623.297,77.7859,4.2,0
2014-01-22 00:14:22,819,443621730003,0,0,0,0,0,0,0,Fault,0,0,0,0,0,0
2014-01-22 00:15:22,948,443621790132,0,0,2,0,0,17.0962,0,Full,4.20065,3.92544,623.848,100.069,4.2,0
2014-01-22 00:16:23,72,443621850256,0,0,2,0,0,17.7107,0,Full,4.20081,3.92297,626.603,111.044,4.2,0
2014-01-22 00:17:23,210,443621910394,0,0,2,0,0,17.0962,0,Full,4.19942,3.921,625.226,122.026,4.2,0
2014-01-22 00:18:23,332,443621970516,0,0,2,0,0,17.0962,0,Full,4.19281,3.90256,912.901,133.023,4.2,0
2014-01-22 00:19:23,519,443622030703,0,0,2,0,0,17.7107,0,Fixed,4.21235,3.90644,753.632,144.054,4.2,0
2014-01-22 00:20:23,807,443622090991,0,0,2,0,0,17.7107,0,Fixed,4.20234,3.90703,675.651,155.121,4.2,0
2014-01-22 00:21:24,32,443622151216,0,0,2,0,0,17.7107,0,Fixed,4.20019,3.91122,629.634,166.174,4.2,0
2014-01-22 00:22:25,556,443622212740,0,0,2,0,0,17.0962,0,Fixed,4.20634,3.90081,716.984,177.491,4.2,0
2014-01-22 00:23:25,860,443622273044,0,0,2,0,0,17.0962,0,Fixed,4.19927,3.90444,634.87,188.594,4.2,0
2014-01-22 00:24:27,548,443622334732,0,0,2,0,0,17.7107,0,Fixed,4.20558,3.89806,697.971,199.956,4.2,0
2014-01-22 00:25:27,761,443622394945,0,0,2,0,0,17.7107,0,Fixed,4.20142,3.89444,681.989,211.072,4.2,0
2014-01-22 00:26:28,284,443622455468,0,0,2,0,0,17.0962,0,Fixed,4.19727,3.8985,633.768,222.245,4.2,0
2014-01-22 00:27:29,412,443622516596,0,0,2,0,0,16.4818,0,Fixed,4.20558,3.88153,830.511,233.532,4.2,0
2014-01-22 00:28:31,662,443622578846,0,0,2,0,0,17.0962,0,Fault,0,0,0,0,0,0
2014-01-22 00:29:31,783,443622638967,0,0,2,0,0,17.0962,0,Fixed,4.19896,3.88844,637.074,256.189,4.2,0
