'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'HKC Temperature(°C),'Reset Count,'Last Reset Reason
2014-01-22 00:00:14,93,443620881277,23.2346,0,0x00008000
2014-01-22 00:01:15,232,443620942416,23.4639,0,0x00008000
2014-01-22 00:02:15,438,443621002622,23.5404,0,0x00008000
2014-01-22 00:03:15,894,443621063078,23.7701,0,0x00008000
2014-01-22 00:04:17,179,443621124363,24.0767,0,0x00008000
2014-01-22 00:05:17,427,443621184611,24.1535,0,0x00008000
2014-01-22 00:06:17,784,443621244968,24.4608,0,0x00008000
2014-01-22 00:07:18,72,443621305256,24.6147,0,0x00008000
2014-01-22 00:08:18,731,443621365915,24.5377,0,0x00008000
2014-01-22 00:09:19,57,443621426241,24.7687,0,0x00008000
2014-01-22 00:10:19,314,443621486498,24.7687,0,0x00008000
2014-01-22 00:11:19,638,443621546822,24.6147,0,0x00008000
2014-01-22 00:12:19,946,443621607130,24.6917,0,0x00008000
2014-01-22 00:13:20,614,443621667798,24.5377,0,0x00008000
2014-01-22 00:14:22,824,443621730008,24.5377,0,0x00008000
2014-01-22 00:15:22,965,443621790149,24.4608,0,0x00008000
2014-01-22 00:16:23,79,443621850263,24.3071,0,0x00008000
2014-01-22 00:17:23,216,443621910400,23.8467,0,0x00008000
2014-01-22 00:18:23,339,443621970523,23.6935,0,0x00008000
2014-01-22 00:19:23,527,443622030711,23.4639,0,0x00008000
2014-01-22 00:20:23,812,443622090996,23.1582,0,0x00008000
2014-01-22 00:21:24,38,443622151222,22.7766,0,0x00008000
2014-01-22 00:22:25,561,443622212745,22.4717,0,0x00008000
2014-01-22 00:23:25,867,443622273051,22.3194,0,0x00008000
2014-01-22 00:24:27,555,443622334739,21.7868,0,0x00008000
2014-01-22 00:25:27,766,443622394950,21.4069,0,0x00008000
2014-01-22 00:26:28,289,443622455473,21.0273,0,0x00008000
2014-01-22 00:27:29,418,443622516602,20.6478,0,0x00008000
2014-01-22 00:28:31,667,443622578851,20.2686,0,0x00008000
2014-01-22 00:29:31,788,443622638972,19.8135,0,0x00008000
2014-01-22 00:30:31,934,443622699118,19.6618,0,0x00008000
2014-01-22 00:31:32,54,443622759238,18.9791,0,0x00008000
2014-01-22 00:32:32,196,443622819380,18.5996,0,0x00008000
2014-01-22 00:33:33,409,443622880593,18.3717,0,0x00008000
2014-01-22 00:34:33,831,443622941015,17.9157,0,0x00008000
2014-01-22 00:35:34,80,443623001264,17.3829,0,0x00008000
2014-01-22 00:36:35,553,443623062737,17.1543,0,0x00008000
2014-01-22 00:37:35,906,443623123090,16.7728,0,0x00008000
2014-01-22 00:38:37,444,443623184628,16.3141,0,0x00008000
2014-01-22 00:39:37,871,443623245055,16.0078,0,0x00008000
2014-01-22 00:40:39,264,443623306448,15.4704,0,0x00008000
2014-01-22 00:41:39,492,443623366676,15.1625,0,0x00008000
2014-01-22 00:42:39,856,443623427040,15.0083,0,0x00008000
2014-01-22 00:43:40,181,443623487365,14.5448,0,0x00008000
2014-01-22 00:44:41,511,443623548695,14.0019,0,0x00008000
2014-01-22 00:45:41,858,443623609042,13.8464,0,0x00008000
2014-01-22 00:46:43,312,443623670496,13.4566,0,0x00008000
2014-01-22 00:47:43,746,443623730930,13.0654,0,0x00008000
2014-01-22 00:48:44,56,443623791240,13.0654,0,0x00008000
2014-01-22 00:49:45,177,443623852361,12.594,0,0x00008000
2014-01-22 00:50:45,500,443623912684,12.4363,0,0x00008000
2014-01-22 00:51:45,811,443623972995,12.5152,0,0x00008000
2014-01-22 00:52:46,98,443624033282,12.3574,0,0x00008000
2014-01-22 00:53:47,97,443624094281,12.1993,0,0x00008000
2014-01-22 00:54:47,395,443624154579,12.1202,0,0x00008000
2014-01-22 00:55:47,711,443624214895,12.041,0,0x00008000
2014-01-22 00:56:47,888,443624275072,12.1993,0,0x00008000
2014-01-22 00:57:49,149,443624336333,12.2784,0,0x00008000
2014-01-22 00:58:49,430,443624396614,12.3574,0,0x00008000
2014-01-22 00:59:49,621,443624456805,12.6727,0,0x00008000
2014-01-22 01:00:49,908,443624517092,12.83,0,0x00008000
2014-01-22 01:01:51,255,443624578439,12.987,0,0x00008000
2014-01-22 01:02:51,511,443624638695,13.222,0,0x00008000
2014-01-22 01:03:51,678,443624698862,13.6127,0,0x00008000
2014-01-22 01:04:52,114,443624759298,13.9242,0,0x00008000
2014-01-22 01:05:53,172,443624820356,14.0019,0,0x00008000
2014-01-22 01:06:53,425,443624880609,14.3899,0,0x00008000
2014-01-22 01:07:53,792,443624940976,14.7768,0,0x00008000
2014-01-22 01:08:55,103,443625002287,15.0083,0,0x00008000
2014-01-22 01:09:55,428,443625062612,15.3165,0,0x00008000
2014-01-22 01:10:55,688,443625122872,15.6241,0,0x00008000
2014-01-22 01:11:55,970,443625183154,15.8544,0,0x00008000
2014-01-22 01:12:56,995,443625244179,16.3141,0,0x00008000
2014-01-22 01:13:57,490,443625304674,16.4671,0,0x00008000
2014-01-22 01:14:57,824,443625365008,16.7728,0,0x00008000
2014-01-22 01:15:58,106,443625425290,17.3067,0,0x00008000
2014-01-22 01:16:59,69,443625486253,17.3829,0,0x00008000
2014-01-22 01:17:59,455,443625546639,17.6875,0,0x00008000
2014-01-22 01:18:59,765,443625606949,17.9917,0,0x00008000
2014-01-22 01:20:00,20,443625667204,18.3717,0,0x00008000
2014-01-22 01:21:01,248,443625728432,18.5996,0,0x00008000
2014-01-22 01:22:01,578,443625788762,18.8273,0,0x00008000
2014-01-22 01:23:01,930,443625849114,18.9791,0,0x00008000
2014-01-22 01:24:03,257,443625910441,19.2826,0,0x00008000
2014-01-22 01:25:03,648,443625970832,19.586,0,0x00008000
2014-01-22 01:26:03,817,443626031001,19.8894,0,0x00008000
2014-01-22 01:27:05,141,443626092325,19.9652,0,0x00008000
2014-01-22 01:28:05,476,443626152660,20.2686,0,0x00008000
2014-01-22 01:29:05,852,443626213036,20.572,0,0x00008000
2014-01-22 01:30:06,136,443626273320,20.8755,0,0x00008000
2014-01-22 01:31:07,272,443626334456,21.255,0,0x00008000
2014-01-22 01:32:07,573,443626394757,21.5588,0,0x00008000
2014-01-22 01:33:08,5,443626455189,21.7108,0,0x00008000
2014-01-22 01:34:09,407,443626516591,22.091,0,0x00008000
2014-01-22 01:35:09,827,443626577011,22.3955,0,0x00008000
2014-01-22 01:36:10,151,443626637335,22.5479,0,0x00008000
2014-01-22 01:37:11,322,443626698506,23.1582,0,0x00008000
2014-01-22 01:38:11,750,443626758934,23.3874,0,0x00008000
2014-01-22 01:39:12,24,443626819208,23.7701,0,0x00008000
2014-01-22 01:40:13,255,443626880439,24.1535,0,0x00008000
2014-01-22 01:41:13,456,443626940640,24.2303,0,0x00008000
2014-01-22 01:42:13,742,443627000926,24.4608,0,0x00008000
2014-01-22 01:43:15,983,443627063167,24.9229,0,0x00008000
2014-01-22 01:44:16,114,443627123298,25.1544,0,0x00008000
2014-01-22 01:45:16,226,443627183410,25.4637,0,0x00008000
2014-01-22 01:46:16,353,443627243537,25.6962,0,0x00008000
2014-01-22 01:47:16,800,443627303984,25.6962,0,0x00008000
2014-01-22 01:48:17,115,443627364299,25.929,0,0x00008000
2014-01-22 01:49:17,321,443627424505,25.6962,0,0x00008000
2014-01-22 01:50:17,642,443627484826,25.7737,0,0x00008000
2014-01-22 01:51:17,967,443627545151,25.7737,0,0x00008000
2014-01-22 01:52:18,757,443627605941,25.8514,0,0x00008000
2014-01-22 01:53:19,155,443627666339,25.7737,0,0x00008000
2014-01-22 01:54:19,432,443627726616,25.6186,0,0x00008000
2014-01-22 01:55:19,794,443627786978,25.309,0,0x00008000
2014-01-22 01:56:20,32,443627847216,25.309,0,0x00008000
2014-01-22 01:57:20,794,443627907978,25.0772,0,0x00008000
2014-01-22 01:58:21,124,443627968308,24.8458,0,0x00008000
2014-01-22 01:59:21,373,443628028557,24.3839,0,0x00008000
2014-01-22 02:00:21,742,443628088926,23.9233,0,0x00008000
2014-01-22 02:01:22,114,443628149298,23.7701,0,0x00008000
2014-01-22 02:02:23,368,443628210552,23.4639,0,0x00008000
2014-01-22 02:03:23,688,443628270872,23.1582,0,0x00008000
2014-01-22 02:04:23,900,443628331084,22.4717,0,0x00008000
2014-01-22 02:05:24,125,443628391309,22.1671,0,0x00008000
2014-01-22 02:06:25,479,443628452663,21.8629,0,0x00008000
2014-01-22 02:07:25,827,443628513011,21.4069,0,0x00008000
2014-01-22 02:08:26,144,443628573328,21.0273,0,0x00008000
2014-01-22 02:09:27,458,443628634642,20.572,0,0x00008000
2014-01-22 02:10:27,800,443628694984,20.3444,0,0x00008000
2014-01-22 02:11:27,961,443628755145,19.8894,0,0x00008000
2014-01-22 02:12:29,592,443628816776,19.3584,0,0x00008000
2014-01-22 02:13:29,917,443628877101,18.9791,0,0x00008000
2014-01-22 02:14:30,263,443628937447,18.5236,0,0x00008000
2014-01-22 02:15:31,516,443628998700,18.1438,0,0x00008000
2014-01-22 02:16:31,948,443629059132,17.5352,0,0x00008000
2014-01-22 02:17:32,183,443629119367,17.2305,0,0x00008000
2014-01-22 02:18:33,345,443629180529,16.7728,0,0x00008000
2014-01-22 02:19:33,689,443629240873,16.2376,0,0x00008000
2014-01-22 02:20:34,22,443629301206,15.7777,0,0x00008000
2014-01-22 02:21:35,211,443629362395,15.7009,0,0x00008000
2014-01-22 02:22:35,607,443629422791,15.3165,0,0x00008000
2014-01-22 02:23:35,942,443629483126,14.9312,0,0x00008000
2014-01-22 02:24:37,370,443629544554,14.6222,0,0x00008000
2014-01-22 02:25:37,868,443629605052,14.5448,0,0x00008000
2014-01-22 02:26:38,167,443629665351,14.2349,0,0x00008000
2014-01-22 02:27:39,348,443629726532,14.3124,0,0x00008000
2014-01-22 02:28:39,702,443629786886,14.0019,0,0x00008000
2014-01-22 02:29:39,924,443629847108,14.0019,0,0x00008000
2014-01-22 02:30:41,183,443629908367,13.9242,0,0x00008000
2014-01-22 02:31:41,497,443629968681,13.7685,0,0x00008000
2014-01-22 02:32:41,828,443630029012,14.0019,0,0x00008000
2014-01-22 02:33:42,93,443630089277,13.9242,0,0x00008000
2014-01-22 02:34:43,317,443630150501,14.0796,0,0x00008000
2014-01-22 02:35:43,761,443630210945,14.0019,0,0x00008000
2014-01-22 02:36:44,74,443630271258,14.0796,0,0x00008000
2014-01-22 02:37:45,85,443630332269,14.2349,0,0x00008000
2014-01-22 02:38:45,309,443630392493,14.4674,0,0x00008000
2014-01-22 02:39:45,668,443630452852,14.4674,0,0x00008000
2014-01-22 02:40:46,40,443630513224,14.6222,0,0x00008000
2014-01-22 02:41:47,288,443630574472,14.7768,0,0x00008000
2014-01-22 02:42:47,574,443630634758,15.0083,0,0x00008000
2014-01-22 02:43:47,925,443630695109,15.3165,0,0x00008000
2014-01-22 02:44:49,89,443630756273,15.4704,0,0x00008000
2014-01-22 02:45:49,500,443630816684,15.7009,0,0x00008000
2014-01-22 02:46:49,675,443630876859,15.9311,0,0x00008000
2014-01-22 02:47:50,119,443630937303,16.161,0,0x00008000
2014-01-22 02:48:51,78,443630998262,16.62,0,0x00008000
2014-01-22 02:49:51,399,443631058583,16.7728,0,0x00008000
2014-01-22 02:50:51,717,443631118901,17.0018,0,0x00008000
2014-01-22 02:51:51,940,443631179124,17.3067,0,0x00008000
2014-01-22 02:52:53,239,443631240423,17.6875,0,0x00008000
2014-01-22 02:53:53,585,443631300769,18.0678,0,0x00008000
2014-01-22 02:54:53,801,443631360985,18.3717,0,0x00008000
2014-01-22 02:55:54,152,443631421336,18.5236,0,0x00008000
2014-01-22 02:56:55,83,443631482267,18.8273,0,0x00008000
2014-01-22 02:57:55,261,443631542445,19.3584,0,0x00008000
2014-01-22 02:58:55,638,443631602822,19.5101,0,0x00008000
2014-01-22 02:59:55,905,443631663089,19.8135,0,0x00008000
2014-01-22 03:00:57,77,443631724261,20.2686,0,0x00008000
2014-01-22 03:01:57,329,443631784513,20.572,0,0x00008000
2014-01-22 03:02:57,664,443631844848,21.0273,0,0x00008000
2014-01-22 03:03:57,790,443631904974,21.1791,0,0x00008000
2014-01-22 03:04:58,204,443631965388,21.4069,0,0x00008000
2014-01-22 03:05:59,116,443632026300,21.7868,0,0x00008000
2014-01-22 03:06:59,443,443632086627,22.1671,0,0x00008000
2014-01-22 03:07:59,627,443632146811,22.6241,0,0x00008000
2014-01-22 03:09:00,40,443632207224,22.7766,0,0x00008000
2014-01-22 03:10:01,259,443632268443,23.0818,0,0x00008000
2014-01-22 03:11:01,444,443632328628,23.5404,0,0x00008000
2014-01-22 03:12:01,778,443632388962,23.8467,0,0x00008000
2014-01-22 03:13:02,108,443632449292,24.2303,0,0x00008000
2014-01-22 03:14:03,208,443632510392,24.3839,0,0x00008000
2014-01-22 03:15:03,338,443632570522,24.8458,0,0x00008000
2014-01-22 03:16:03,626,443632630810,25,0,0x00008000
2014-01-22 03:17:04,33,443632691217,25.309,0,0x00008000
2014-01-22 03:18:05,205,443632752389,25.6186,0,0x00008000
2014-01-22 03:19:05,712,443632812896,26.0067,0,0x00008000
2014-01-22 03:20:05,865,443632873049,26.2402,0,0x00008000
2014-01-22 03:21:06,263,443632933447,26.5521,0,0x00008000
2014-01-22 03:22:07,304,443632994488,26.7084,0,0x00008000
2014-01-22 03:23:07,663,443633054847,27.1,0,0x00008000
2014-01-22 03:24:07,942,443633115126,27.4144,0,0x00008000
2014-01-22 03:25:08,288,443633175472,27.4931,0,0x00008000
2014-01-22 03:26:08,750,443633235934,27.5719,0,0x00008000
2014-01-22 03:27:08,883,443633296067,27.8087,0,0x00008000
2014-01-22 03:28:09,175,443633356359,27.8877,0,0x00008000
2014-01-22 03:29:09,613,443633416797,27.8087,0,0x00008000
2014-01-22 03:30:09,850,443633477034,27.6508,0,0x00008000
2014-01-22 03:31:10,860,443633538044,27.6508,0,0x00008000
2014-01-22 03:32:11,11,443633598195,27.6508,0,0x00008000
2014-01-22 03:33:11,350,443633658534,27.4144,0,0x00008000
2014-01-22 03:34:11,615,443633718799,27.2571,0,0x00008000
2014-01-22 03:35:12,40,443633779224,27.1,0,0x00008000
2014-01-22 03:36:12,708,443633839892,26.7866,0,0x00008000
2014-01-22 03:37:13,16,443633900200,26.5521,0,0x00008000
2014-01-22 03:38:13,353,443633960537,26.3181,0,0x00008000
2014-01-22 03:39:13,654,443634020838,26.0067,0,0x00008000
