'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'AcsCycleCount,'AcsCycleTimeoutCount,'AcsCycleOasysCount,'AcsTlmTimeMax,'AcsTlmLast,'AcsTlmAve,'AcsOasysTimeMax,'AcsOasysLast,'AcsOasysAve,'AcsCycleTimeMax,'AcsCycleLast,'AcsCycleAve
2014-02-25 00:32:46,561,446560433745,51183,786,50604,1876,453,463,1964,334,359,5622,909,979
2014-02-25 00:33:52,51,446560499235,51216,786,50637,1876,453,463,1964,330,359,5622,965,979
2014-02-25 00:34:57,823,446560565007,51249,786,50670,1876,618,463,1964,269,359,5622,850,979
2014-02-25 00:36:02,111,446560629295,51281,786,50702,1876,455,463,1964,280,359,5622,855,979
2014-02-25 00:37:07,848,446560695032,51314,786,50735,1876,585,463,1964,264,359,5622,972,979
2014-02-25 00:38:12,446,446560759630,51346,786,50767,1876,453,463,1964,264,359,5622,837,979
2014-02-25 00:39:17,848,446560825032,51379,786,50800,1876,462,463,1964,263,359,5622,850,979
2014-02-25 00:40:22,498,446560889682,51411,786,50832,1876,454,463,1964,286,359,5622,911,979
2014-02-25 00:41:28,1,446560955185,51444,786,50865,1876,454,463,1964,331,359,5622,937,979
2014-02-25 00:42:33,755,446561020939,51477,786,50898,1876,523,463,1964,281,359,5622,933,979
2014-02-25 00:43:38,14,446561085198,51509,786,50930,1876,454,463,1964,276,359,5622,851,979
2014-02-25 00:44:43,921,446561151105,51542,786,50963,1876,453,463,1964,331,359,5622,933,979
2014-02-25 00:45:48,466,446561215650,51574,786,50995,1876,454,463,1964,273,359,5622,851,979
2014-02-25 00:46:53,963,446561281147,51607,786,51028,1876,460,463,1964,340,359,5622,1134,979
2014-02-25 00:47:58,564,446561345748,51639,786,51060,1876,452,463,1964,331,359,5622,910,979
2014-02-25 00:49:03,957,446561411141,51672,786,51093,1876,461,463,1964,347,359,5622,935,979
2014-02-25 00:50:08,578,446561475762,51704,786,51125,1876,454,463,1964,335,359,5622,910,979
2014-02-25 00:51:14,47,446561541231,51737,786,51158,1876,513,463,1964,290,359,5622,931,979
2014-02-25 00:52:18,638,446561605822,51769,786,51190,1876,452,463,1964,332,359,5622,915,979
2014-02-25 00:53:24,168,446561671352,51802,786,51223,1876,453,463,1964,329,359,5622,1016,979
2014-02-25 00:54:29,839,446561737023,51835,786,51256,1876,600,463,1964,260,359,5622,983,979
2014-02-25 00:55:34,207,446561801391,51867,786,51288,1876,454,463,1964,265,359,5622,839,979
2014-02-25 00:56:39,876,446561867060,51900,786,51321,1876,460,463,1964,268,359,5622,1054,979
2014-02-25 00:57:44,479,446561931663,51932,786,51353,1876,453,463,1964,332,359,5622,915,980
2014-02-25 00:58:49,881,446561997065,51965,786,51386,1876,485,463,1964,274,359,5622,889,980
2014-02-25 00:59:54,485,446562061669,51997,786,51418,1876,455,463,1964,328,359,5622,908,980
2014-02-25 01:00:59,935,446562127119,52030,786,51451,1876,457,463,1964,360,359,5622,1112,980
2014-02-25 01:02:04,477,446562191661,52062,786,51483,1876,455,463,1964,262,358,5622,837,980
2014-02-25 01:03:09,919,446562257103,52095,786,51516,1876,464,463,1964,346,358,5622,934,980
2014-02-25 01:04:14,576,446562321760,52127,786,51548,1876,455,463,1964,399,358,5622,974,980
2014-02-25 01:05:20,108,446562387292,52160,786,51581,1876,496,463,1964,330,358,5622,999,980
2014-02-25 01:06:24,638,446562451822,52192,786,51613,1876,452,463,1964,344,358,5622,918,980
2014-02-25 01:07:30,99,446562517283,52225,786,51646,1876,454,463,1964,329,358,5622,1020,980
2014-02-25 01:08:35,507,446562582691,52258,786,51678,1876,453,463,1964,333,358,5622,916,980
2014-02-25 01:09:40,162,446562647346,52290,787,51710,1876,453,463,1964,329,358,5622,952,980
2014-02-25 01:10:46,25,446562713209,52323,787,51743,1876,455,463,1964,400,358,5622,1025,980
2014-02-25 01:11:50,445,446562777629,52355,787,51775,1876,454,463,1964,397,358,5622,973,980
2014-02-25 01:12:56,31,446562843215,52388,787,51808,1876,453,464,1964,396,358,5622,981,980
2014-02-25 01:14:00,533,446562907717,52420,787,51840,1876,453,464,1964,397,358,5622,971,980
2014-02-25 01:15:05,978,446562973162,52453,787,51873,1876,452,464,1964,266,358,5622,890,980
2014-02-25 01:16:10,590,446563037774,52485,787,51905,1876,434,464,1964,434,358,5622,1014,980
2014-02-25 01:17:16,181,446563103365,52518,787,51938,1876,546,464,1964,432,359,5622,1116,981
2014-02-25 01:18:20,644,446563167828,52550,787,51970,1876,453,464,1964,435,359,5622,1016,981
2014-02-25 01:19:26,193,446563233377,52583,787,52003,1876,454,464,1964,433,359,5622,1094,981
2014-02-25 01:20:32,43,446563299227,52616,787,52036,1876,472,464,1964,454,359,5622,1051,981
2014-02-25 01:21:36,567,446563363751,52648,787,52068,1876,454,464,1964,433,359,5622,1012,981
2014-02-25 01:22:42,183,446563429367,52681,787,52101,1876,516,464,1964,438,359,5622,1086,981
2014-02-25 01:23:46,661,446563493845,52713,787,52133,1876,454,464,1964,438,359,5622,1014,981
2014-02-25 01:24:52,179,446563559363,52746,787,52166,1876,454,464,1964,436,359,5622,1089,981
2014-02-25 01:25:58,44,446563625228,52779,787,52199,1876,481,464,1964,453,359,5622,1060,981
2014-02-25 01:27:02,490,446563689674,52811,787,52231,1876,453,464,1964,432,359,5622,1013,982
2014-02-25 01:28:08,92,446563755276,52844,787,52264,1876,464,464,1964,457,359,5622,1094,982
2014-02-25 01:29:12,602,446563819786,52876,787,52296,1876,455,464,1964,436,359,5622,1012,982
2014-02-25 01:30:18,161,446563885345,52909,787,52329,1876,510,464,1964,437,359,5622,1080,982
2014-02-25 01:31:22,649,446563949833,52941,787,52361,1876,453,464,1964,432,359,5622,1012,982
2014-02-25 01:32:28,110,446564015294,52974,787,52394,1876,455,464,1964,362,359,5622,1035,982
2014-02-25 01:33:33,961,446564081145,53007,787,52427,1876,457,464,1964,436,359,5622,1015,982
2014-02-25 01:34:38,422,446564145606,53039,787,52459,1876,453,464,1964,434,359,5622,1015,982
2014-02-25 01:35:44,52,446564211236,53072,787,52492,1876,456,464,1964,433,359,5622,1066,982
2014-02-25 01:36:48,492,446564275676,53104,787,52524,1876,453,464,1964,433,359,5622,1015,983
2014-02-25 01:37:54,103,446564341287,53137,787,52557,1876,478,464,1964,433,359,5622,1045,983
2014-02-25 01:38:58,572,446564405756,53169,787,52589,1876,453,464,1964,433,359,5622,1015,983
2014-02-25 01:40:04,131,446564471315,53202,787,52622,1876,454,464,1964,434,359,5622,1067,983
2014-02-25 01:41:09,917,446564537101,53235,787,52655,1876,605,464,1964,367,359,5622,1095,983
2014-02-25 01:42:14,480,446564601664,53267,787,52687,1876,454,464,1964,439,359,5622,1015,983
2014-02-25 01:43:20,21,446564667205,53300,787,52720,1876,460,464,1964,448,360,5622,1035,983
2014-02-25 01:44:24,564,446564731748,53332,787,52752,1876,453,464,1964,442,360,5622,1016,983
2014-02-25 01:45:30,126,446564797310,53365,787,52785,1876,453,464,1964,432,360,5622,1063,983
2014-02-25 01:46:36,38,446564863222,53398,787,52818,1876,475,464,1964,451,360,5622,1052,984
2014-02-25 01:47:40,525,446564927709,53430,787,52850,1876,454,464,1964,374,360,5622,950,984
2014-02-25 01:48:46,145,446564993329,53463,787,52883,1876,481,464,1964,396,360,5622,1051,984
2014-02-25 01:49:50,644,446565057828,53495,787,52915,1876,455,464,1964,400,360,5622,978,984
2014-02-25 01:50:56,90,446565123274,53528,787,52948,1876,454,464,1964,330,360,5622,992,984
2014-02-25 01:52:01,953,446565189137,53561,787,52981,1876,457,464,1964,399,360,5622,1018,984
2014-02-25 01:53:06,217,446565253401,53592,788,53011,1876,497,464,1964,260,360,5622,882,984
2014-02-25 01:54:11,900,446565319084,53625,788,53044,1876,463,464,1964,339,360,5622,908,984
2014-02-25 01:55:16,523,446565383707,53657,788,53076,1876,453,464,1964,400,360,5622,975,984
2014-02-25 01:56:21,978,446565449162,53690,788,53109,1876,460,464,1964,352,360,5622,986,984
2014-02-25 01:57:26,633,446565513817,53722,788,53141,1876,454,464,1964,399,360,5622,974,984
2014-02-25 01:58:32,136,446565579320,53755,788,53174,1876,526,464,1964,396,360,5622,1051,984
2014-02-25 01:59:36,702,446565643886,53787,788,53206,1876,454,464,1964,346,360,5622,921,984
2014-02-25 02:00:42,103,446565709287,53820,788,53239,1876,454,464,1964,266,360,5622,946,984
2014-02-25 02:01:47,791,446565774975,53853,788,53272,1876,580,464,1964,265,360,5622,969,985
2014-02-25 02:02:52,192,446565839376,53885,788,53304,1876,453,464,1964,333,360,5622,912,985
2014-02-25 02:03:57,939,446565905123,53918,788,53337,1876,593,464,1964,337,360,5622,1058,985
2014-02-25 02:05:02,256,446565969440,53950,788,53369,1876,454,464,1964,329,360,5622,907,985
2014-02-25 02:06:07,961,446566035145,53983,788,53402,1876,462,464,1964,360,360,5622,1124,985
2014-02-25 02:07:12,514,446566099698,54015,788,53434,1876,453,464,1964,270,360,5622,849,985
2014-02-25 02:08:18,42,446566165226,54048,788,53467,1876,471,464,1964,338,360,5622,933,985
2014-02-25 02:09:22,579,446566229763,54080,788,53499,1876,453,464,1964,331,360,5622,909,985
2014-02-25 02:10:28,57,446566295241,54113,788,53532,1876,519,464,1964,334,360,5622,985,985
2014-02-25 02:11:32,645,446566359829,54145,788,53564,1876,452,464,1964,341,360,5622,915,985
2014-02-25 02:12:38,109,446566425293,54178,788,53597,1876,452,464,1964,267,359,5622,993,985
2014-02-25 02:13:43,892,446566491076,54211,788,53630,1876,545,464,1964,349,359,5622,1065,985
2014-02-25 02:14:48,404,446566555588,54243,788,53662,1876,453,464,1964,331,359,5622,908,985
2014-02-25 02:15:53,900,446566621084,54276,788,53695,1876,454,464,1964,329,359,5622,1078,985
2014-02-25 02:16:58,446,446566685630,54308,788,53727,1876,454,464,1964,329,359,5622,906,985
2014-02-25 02:18:03,910,446566751094,54341,788,53760,1876,453,464,1964,273,359,5622,857,985
2014-02-25 02:19:08,543,446566815727,54373,788,53792,1876,454,464,1964,328,359,5622,906,985
2014-02-25 02:20:13,912,446566881096,54406,788,53825,1876,461,464,1964,266,359,5622,851,985
2014-02-25 02:21:18,564,446566945748,54438,788,53857,1876,454,464,1964,280,359,5622,855,985
2014-02-25 02:22:24,44,446567011228,54471,788,53890,1876,452,464,1964,330,359,5622,964,985
2014-02-25 02:23:29,903,446567077087,54504,788,53923,1876,571,464,1964,334,359,5622,1076,985
2014-02-25 02:24:34,440,446567141624,54536,788,53955,1876,454,464,1964,263,359,5622,839,985
2014-02-25 02:25:39,975,446567207159,54569,788,53988,1876,464,464,1964,346,359,5622,982,985
2014-02-25 02:26:44,650,446567271834,54601,788,54020,1876,452,464,1964,332,359,5622,914,985
2014-02-25 02:27:50,176,446567337360,54634,788,54053,1876,453,464,1964,338,359,5622,1026,985
2014-02-25 02:28:55,885,446567403069,54667,788,54086,1876,557,464,1964,329,359,5622,1060,985
2014-02-25 02:30:00,124,446567467308,54699,788,54118,1876,452,464,1964,283,359,5622,903,985
2014-02-25 02:31:05,873,446567533057,54732,788,54151,1876,452,464,1964,263,359,5622,847,985
2014-02-25 02:32:10,201,446567597385,54763,789,54181,1876,452,464,1964,274,359,5622,896,985
2014-02-25 02:33:15,925,446567663109,54796,789,54214,1876,464,464,1964,349,359,5622,939,985
2014-02-25 02:34:20,577,446567727761,54828,789,54246,1876,454,464,1964,262,359,5622,835,985
2014-02-25 02:35:25,964,446567793148,54861,789,54279,1876,460,464,1964,349,359,5622,935,985
2014-02-25 02:36:30,612,446567857796,54893,789,54311,1876,453,464,1964,329,359,5622,907,986
2014-02-25 02:37:36,90,446567923274,54926,789,54344,1876,509,464,1964,342,359,5622,979,986
2014-02-25 02:38:40,613,446567987797,54958,789,54376,1876,453,464,1964,275,359,5622,849,986
2014-02-25 02:39:46,66,446568053250,54991,789,54409,1876,535,464,1964,330,359,5622,994,986
2014-02-25 02:40:51,878,446568119062,55024,789,54442,1876,532,464,1964,336,359,5622,996,986
2014-02-25 02:41:56,87,446568183271,55056,789,54474,1876,452,465,1964,329,359,5622,989,986
2014-02-25 02:43:01,836,446568249020,55089,789,54507,1876,549,465,1964,271,359,5622,990,986
2014-02-25 02:44:06,229,446568313413,55121,789,54539,1876,453,465,1964,265,359,5622,844,986
2014-02-25 02:45:11,932,446568379116,55154,789,54572,1876,468,465,1964,352,358,5622,947,986
2014-02-25 02:46:16,438,446568443622,55186,789,54604,1876,453,465,1964,329,358,5622,905,986
2014-02-25 02:47:21,964,446568509148,55219,789,54637,1876,461,465,1964,342,358,5622,929,986
2014-02-25 02:48:26,563,446568573747,55251,789,54669,1876,454,465,1964,394,358,5622,977,986
2014-02-25 02:49:32,32,446568639216,55284,789,54702,1876,458,465,1964,342,358,5622,926,986
2014-02-25 02:50:36,622,446568703806,55316,789,54734,1876,455,465,1964,402,358,5622,978,986
2014-02-25 02:51:42,176,446568769360,55349,789,54767,1876,453,465,1964,399,358,5622,1077,986
2014-02-25 02:52:47,973,446568835157,55382,789,54800,1876,453,465,1964,339,358,5622,915,986
2014-02-25 02:53:52,194,446568899378,55414,789,54832,1876,453,465,1964,339,358,5622,962,986
2014-02-25 02:54:58,25,446568965209,55447,789,54865,1876,459,465,1964,401,358,5622,1031,986
2014-02-25 02:56:02,545,446569029729,55479,789,54897,1876,455,465,1964,440,358,5622,1015,986
2014-02-25 02:57:08,108,446569095292,55512,789,54930,1876,464,465,1964,434,359,5622,1032,986
2014-02-25 02:58:12,638,446569159822,55544,789,54962,1876,454,465,1964,433,359,5622,1019,987
2014-02-25 02:59:18,252,446569225436,55577,789,54995,1876,455,465,1964,438,359,5622,1128,987
2014-02-25 03:00:23,972,446569291156,55610,789,55028,1876,475,465,1964,381,359,5622,1150,987
2014-02-25 03:01:28,497,446569355681,55642,789,55060,1876,453,465,1964,438,359,5622,1012,987
2014-02-25 03:02:34,84,446569421268,55675,789,55093,1876,463,465,1964,456,359,5622,1098,987
2014-02-25 03:03:38,652,446569485836,55707,789,55125,1876,455,465,1964,436,359,5622,1011,987
2014-02-25 03:04:44,277,446569551461,55740,789,55158,1876,455,465,1964,434,359,5622,1124,987
2014-02-25 03:05:50,24,446569617208,55773,789,55191,1876,474,465,1964,452,359,5622,1013,987
2014-02-25 03:06:54,473,446569681657,55805,789,55223,1876,454,465,1964,363,359,5622,985,987
2014-02-25 03:08:00,81,446569747265,55838,789,55256,1876,459,465,1964,451,359,5622,1083,987
2014-02-25 03:09:04,591,446569811775,55870,789,55288,1876,453,465,1964,443,359,5622,1017,988
2014-02-25 03:10:10,211,446569877395,55903,789,55321,1876,455,465,1964,362,359,5622,1049,988
2014-02-25 03:11:16,3,446569943187,55936,789,55354,1876,455,465,1964,432,359,5622,1180,988
2014-02-25 03:12:20,400,446570007584,55968,789,55386,1876,453,465,1964,439,359,5622,1012,988
2014-02-25 03:13:26,71,446570073255,56001,789,55419,1876,459,465,1964,448,359,5622,1079,988
2014-02-25 03:14:30,539,446570137723,56033,789,55451,1876,452,465,1964,434,359,5622,1013,988
2014-02-25 03:15:36,102,446570203286,56066,789,55484,1876,454,465,1964,432,359,5622,1044,988
2014-02-25 03:16:41,986,446570269170,56099,789,55517,1876,455,465,1964,434,359,5622,1014,988
2014-02-25 03:17:46,478,446570333662,56131,789,55549,1876,454,465,1964,432,359,5622,1057,988
2014-02-25 03:18:52,69,446570399253,56164,789,55582,1876,460,465,1964,441,359,5622,1076,988
2014-02-25 03:19:56,600,446570463784,56196,789,55614,1876,456,465,1964,435,359,5622,1014,989
2014-02-25 03:21:02,140,446570529324,56229,789,55647,1876,453,465,1964,436,359,5622,1053,989
2014-02-25 03:22:07,899,446570595083,56262,789,55680,1876,453,465,1964,364,359,5622,1014,989
2014-02-25 03:23:12,539,446570659723,56294,789,55712,1876,453,465,1964,436,360,5622,1013,989
2014-02-25 03:24:18,178,446570725362,56327,789,55745,1876,545,465,1964,434,360,5622,1115,989
2014-02-25 03:25:22,666,446570789850,56359,789,55777,1876,432,465,1964,437,360,5622,1011,989
2014-02-25 03:26:28,103,446570855287,56392,789,55810,1876,454,465,1964,363,360,5622,1014,989
2014-02-25 03:27:33,950,446570921134,56425,789,55843,1876,456,465,1964,312,360,5622,896,989
2014-02-25 03:28:38,498,446570985682,56457,789,55875,1876,453,465,1964,396,360,5622,971,989
2014-02-25 03:29:44,52,446571051236,56490,789,55908,1876,466,465,1964,413,360,5622,1052,989
2014-02-25 03:30:48,556,446571115740,56522,789,55940,1876,454,465,1964,343,360,5622,917,989
2014-02-25 03:31:54,162,446571181346,56555,789,55973,1876,453,465,1964,395,360,5622,1081,989
2014-02-25 03:33:00,66,446571247250,56588,789,56006,1876,456,465,1964,399,360,5622,977,990
2014-02-25 03:34:04,535,446571311719,56620,789,56038,1876,453,465,1964,348,360,5622,922,990
2014-02-25 03:35:10,140,446571377324,56653,789,56071,1876,477,465,1964,393,360,5622,1043,990
2014-02-25 03:36:14,605,446571441789,56685,789,56103,1876,454,465,1964,345,360,5622,918,990
2014-02-25 03:37:20,135,446571507319,56718,789,56136,1876,528,465,1964,331,360,5622,1031,990
2014-02-25 03:38:24,682,446571571866,56750,789,56168,1876,454,465,1964,328,360,5622,907,990
2014-02-25 03:39:30,91,446571637275,56783,789,56201,1876,455,465,1964,333,360,5622,987,990
2014-02-25 03:40:35,869,446571703053,56816,789,56234,1876,557,465,1964,339,360,5622,972,990
2014-02-25 03:41:40,172,446571767356,56848,789,56266,1876,456,465,1964,328,360,5622,908,990
2014-02-25 03:42:45,974,446571833158,56881,789,56299,1876,600,465,1964,333,360,5622,907,990
2014-02-25 03:43:50,449,446571897633,56913,789,56331,1876,453,465,1964,265,360,5622,839,990
2014-02-25 03:44:55,909,446571963093,56946,789,56364,1876,468,465,1964,287,360,5622,881,990
2014-02-25 03:46:00,567,446572027751,56978,789,56396,1876,454,465,1964,336,359,5622,910,990
2014-02-25 03:47:06,95,446572093279,57011,789,56429,1876,506,465,1964,329,359,5622,964,990
2014-02-25 03:48:10,653,446572157837,57043,789,56461,1876,453,465,1964,331,359,5622,908,990
2014-02-25 03:49:16,84,446572223268,57076,789,56494,1876,453,465,1964,265,359,5622,935,990
2014-02-25 03:50:21,818,446572289002,57109,789,56527,1876,487,465,1964,330,359,5622,991,990
2014-02-25 03:51:26,107,446572353291,57141,789,56559,1876,453,465,1964,270,359,5622,892,990
2014-02-25 03:52:31,962,446572419146,57174,789,56592,1876,600,465,1964,332,359,5622,917,990
2014-02-25 03:53:36,474,446572483658,57206,789,56624,1876,454,465,1964,271,359,5622,851,990
2014-02-25 03:54:41,940,446572549124,57239,789,56657,1876,478,465,1964,348,359,5622,954,990
2014-02-25 03:55:46,564,446572613748,57271,789,56689,1876,453,465,1964,329,359,5622,906,990
2014-02-25 03:56:52,161,446572679345,57304,789,56722,1876,541,465,1964,334,359,5622,1003,990
2014-02-25 03:57:56,681,446572743865,57336,789,56754,1876,453,465,1964,329,359,5622,907,990
2014-02-25 03:59:02,149,446572809333,57369,789,56787,1876,452,465,1964,400,359,5622,1069,990
2014-02-25 04:00:07,849,446572875033,57402,789,56820,1876,599,465,1964,273,359,5622,853,990
2014-02-25 04:01:12,159,446572939343,57434,789,56852,1876,452,465,1964,329,359,5622,952,990
2014-02-25 04:02:17,857,446573005041,57467,789,56885,1876,453,465,1964,263,359,5622,1035,990
2014-02-25 04:03:22,566,446573069750,57499,789,56917,1876,452,465,1964,328,359,5622,905,990
2014-02-25 04:04:27,976,446573135160,57532,789,56950,1876,462,465,1964,346,359,5622,981,991
2014-02-25 04:05:32,547,446573199731,57564,789,56982,1876,452,465,1964,293,359,5622,877,991
2014-02-25 04:06:38,86,446573265270,57597,789,57015,1876,475,465,1964,346,359,5622,985,991
2014-02-25 04:07:42,620,446573329804,57629,789,57047,1876,453,465,1964,272,359,5622,855,991
2014-02-25 04:08:48,168,446573395352,57662,789,57080,1876,455,465,1964,332,359,5622,1010,991
2014-02-25 04:09:53,855,446573461039,57695,789,57113,1876,609,465,1964,274,359,5622,852,991
2014-02-25 04:10:58,194,446573525378,57727,789,57145,1876,455,465,1964,333,359,5622,915,991
2014-02-25 04:12:03,964,446573591148,57760,789,57178,1876,598,465,1964,328,359,5622,907,991
2014-02-25 04:13:08,490,446573655674,57792,789,57210,1876,458,465,1964,331,359,5622,911,991
2014-02-25 04:14:13,931,446573721115,57825,789,57243,1876,464,465,1964,273,359,5622,1036,991
2014-02-25 04:15:18,588,446573785772,57857,789,57275,1876,454,465,1964,261,359,5622,835,991
2014-02-25 04:16:24,70,446573851254,57890,789,57308,1876,473,465,1964,332,359,5622,977,991
2014-02-25 04:17:28,579,446573915763,57922,789,57340,1876,454,465,1964,260,359,5622,882,991
2014-02-25 04:18:34,129,446573981313,57955,789,57373,1876,533,466,1964,330,359,5622,1035,991
2014-02-25 04:19:38,727,446574045911,57987,789,57405,1876,475,466,1964,288,359,5622,887,991
2014-02-25 04:20:44,48,446574111232,58020,789,57438,1876,454,466,1964,264,359,5622,948,991
2014-02-25 04:21:49,895,446574177079,58053,789,57471,1876,563,466,1964,335,359,5622,1069,991
2014-02-25 04:22:54,385,446574241569,58085,789,57503,1876,453,466,1964,401,359,5622,975,991
2014-02-25 04:23:59,893,446574307077,58118,789,57536,1876,461,466,1964,279,358,5622,865,991
2014-02-25 04:25:04,485,446574371669,58150,789,57568,1876,454,466,1964,330,358,5622,908,991
2014-02-25 04:26:10,51,446574437235,58183,789,57601,1876,461,466,1964,418,358,5622,1052,991
2014-02-25 04:27:14,535,446574501719,58215,789,57633,1876,455,466,1964,329,358,5622,907,991
2014-02-25 04:28:20,90,446574567274,58248,789,57666,1876,454,466,1964,401,358,5622,998,991
2014-02-25 04:29:25,892,446574633076,58281,789,57699,1876,599,466,1964,333,358,5622,915,991
2014-02-25 04:30:30,413,446574697597,58313,789,57731,1876,454,466,1964,346,358,5622,921,991
2014-02-25 04:31:36,8,446574763192,58346,789,57764,1876,458,466,1964,394,358,5622,1023,991
2014-02-25 04:32:40,510,446574827694,58378,789,57796,1876,454,466,1964,338,358,5622,912,991
2014-02-25 04:33:46,13,446574893197,58411,789,57829,1876,453,466,1964,342,358,5622,952,991
2014-02-25 04:34:51,952,446574959136,58444,789,57862,1876,555,466,1964,395,358,5622,1126,991
2014-02-25 04:35:56,370,446575023554,58476,789,57894,1876,454,466,1964,434,358,5622,1013,992
2014-02-25 04:37:02,3,446575089187,58509,789,57927,1876,458,466,1964,433,359,5622,1181,992
2014-02-25 04:38:06,402,446575153586,58541,789,57959,1876,454,466,1964,435,359,5622,1067,992
2014-02-25 04:39:12,51,446575219235,58574,789,57992,1876,456,466,1964,436,359,5622,1065,992
2014-02-25 04:40:16,533,446575283717,58606,789,58024,1876,454,466,1964,434,359,5622,1017,992
2014-02-25 04:41:22,55,446575349239,58639,789,58057,1876,537,466,1964,432,359,5622,942,992
2014-02-25 04:42:26,555,446575413739,58671,789,58089,1876,453,466,1964,435,359,5622,1013,992
2014-02-25 04:43:32,80,446575479264,58704,789,58122,1876,454,466,1964,432,359,5622,1095,992
2014-02-25 04:44:37,990,446575545174,58737,789,58155,1876,623,466,1964,435,359,5622,1011,992
2014-02-25 04:45:42,417,446575609601,58769,789,58187,1876,454,466,1964,364,359,5622,940,992
2014-02-25 04:46:48,62,446575675246,58802,789,58220,1876,518,466,1964,436,359,5622,1077,992
2014-02-25 04:47:52,659,446575739843,58834,789,58252,1876,453,466,1964,365,359,5622,938,993
2014-02-25 04:48:58,177,446575805361,58867,789,58285,1876,454,466,1964,432,359,5622,1103,993
2014-02-25 04:50:03,985,446575871169,58900,789,58318,1876,461,466,1964,383,359,5622,1143,993
2014-02-25 04:51:08,523,446575935707,58932,789,58350,1876,454,466,1964,436,359,5622,1059,993
2014-02-25 04:52:14,86,446576001270,58965,789,58383,1876,462,466,1964,456,359,5622,1091,993
2014-02-25 04:53:18,599,446576065783,58997,789,58415,1876,451,466,1964,432,359,5622,1010,993
2014-02-25 04:54:24,173,446576131357,59030,789,58448,1876,539,466,1964,434,359,5622,1109,993
2014-02-25 04:55:28,656,446576195840,59062,789,58480,1876,454,466,1964,437,359,5622,1012,993
2014-02-25 04:56:34,234,446576261418,59095,789,58513,1876,452,466,1964,433,359,5622,1085,993
2014-02-25 04:57:40,44,446576327228,59128,789,58546,1876,477,466,1964,450,359,5622,1059,993
