'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'Tx ADC Temperature(°C),'PA Forward Power(V),'PA Reverse Power(V),'PA Control Signal(V),'3V Analog Supply Current PA(mA),'5V Supply(V),'Synthesizer Temperature(°C),'3V Analog Supply Voltage PA(V),'Power Amplifier Temperature(°C),'5V Supply Current(mA),'3V Analog Supply Current CB(mA),'3V VCO Supply Current(mA),'3V Digital Supply Current(mA),'Synthesizer Lock A(V),'Synthesizer Lock B(V),'3V Analog Supply Voltage CB(V),'3V Digital Supply Voltage CB(V)
2014-01-29 07:17:57,965,444251945149,14.125,0.0036621,1.12182,0.0103759,92.797,4.95362,12.4947,2.95043,7.00157,472.527,148.193,39.5164,9.04761,2.95075,2.93773,2.96752,2.98583
2014-01-29 07:12:42,725,444251629909,5.5,0.00305175,1.12182,0.0115967,92.242,4.95606,4.56016,2.95531,3.94981,470.085,145.508,39.8494,9.35286,2.95482,2.9418,2.9724,2.98949
2014-01-29 07:13:47,663,444251694847,8.125,0.0036621,1.1084,0.0115967,92.686,4.95606,7.00157,2.95409,5.17051,476.19,146.24,39.8494,9.43833,2.95319,2.94017,2.97118,2.98827
2014-01-29 07:14:52,701,444251759885,10,0.0036621,1.13403,1.16394,94.573,4.95362,8.83262,2.95287,5.78086,478.876,146.362,39.6829,9.58485,2.95238,2.93935,2.96996,2.98705
2014-01-29 07:15:57,647,444251824831,11.625,0.0036621,1.12243,0.0115967,93.6295,4.95606,10.0533,2.95165,6.39122,470.329,147.827,40.1269,9.49938,2.95156,2.93854,2.96874,2.98583
2014-01-29 07:16:57,811,444251884995,12.75,0.531615,1.13159,0.106811,93.13,4.95362,11.274,2.95165,7.00157,479.609,146.973,39.9604,9.60927,2.95156,2.93854,2.96874,2.98705
2014-01-29 08:56:28,119,444257855303,14.375,0.656737,1.13098,0.934446,94.6285,4.95362,13.1051,2.95043,7.61192,479.853,147.583,39.8494,9.25518,2.95075,2.93773,2.96752,2.98583
2014-01-29 08:57:28,537,444257915721,15.5,0.183715,1.13342,1.62231,94.795,4.95362,13.7154,2.95043,8.22227,484.493,148.682,39.9049,9.26739,2.95075,2.93773,2.96752,2.98583
2014-01-29 08:58:28,836,444257976020,16.25,0.0036621,1.11877,0.289306,94.0735,4.95606,14.3258,2.95043,8.22227,476.923,149.292,39.5719,9.45054,2.94994,2.93691,2.96752,2.98461
2014-01-29 08:59:29,31,444258036215,16.625,0.00305175,1.1383,2.11852,96.7375,4.95362,14.9361,2.94921,8.83262,483.028,149.048,39.5164,9.1575,2.94994,2.93691,2.9663,2.98461
2014-01-29 09:00:29,193,444258096377,17.125,0.0036621,1.14502,0.0103759,94.018,4.95362,15.5465,2.94921,8.83262,478.632,148.804,39.9049,9.14529,2.94994,2.93691,2.9663,2.98583
2014-01-29 09:01:29,371,444258156555,18,0.778807,0.900877,0.0115967,93.7405,4.95118,16.1568,2.94921,9.44298,481.318,149.536,39.8494,9.32844,2.94994,2.93691,2.9663,2.98583
2014-01-29 09:02:29,552,444258216736,18,0.0024414,1.14319,2.12036,95.6275,4.95362,16.7672,2.94921,10.0533,477.167,149.536,39.8494,9.29181,2.94994,2.93691,2.9663,2.98461
2014-01-29 09:03:29,821,444258277005,22.625,0.00427245,1.13647,0.0878904,93.463,4.95118,16.7672,2.94921,10.0533,481.074,149.78,39.9049,9.2796,2.94994,2.93691,2.9663,2.98461
2014-01-29 09:04:30,692,444258337876,19.25,0.782469,1.1383,2.11975,97.0705,4.95362,17.3776,2.94921,10.6637,477.655,151.123,40.1269,9.2796,2.94994,2.93691,2.9663,2.98583
2014-01-29 09:05:30,843,444258398027,19.625,0.0036621,1.12365,0.0115967,94.0735,4.95362,17.9879,2.94921,10.6637,485.225,150.635,39.9604,9.45054,2.94994,2.93691,2.9663,2.98583
2014-01-29 10:28:54,922,444263402106,6.125,0.0036621,1.12915,0.0115967,93.352,4.96095,5.17051,2.95531,4.56016,478.876,146.606,39.5164,9.41391,2.95482,2.9418,2.9724,2.98827
2014-01-29 10:29:55,131,444263462315,8.375,0.0036621,1.11389,0.0280761,93.1855,4.95606,7.00157,2.95409,5.78086,479.609,146.851,39.7384,9.4017,2.95319,2.94017,2.96996,2.98827
2014-01-29 10:30:55,642,444263522826,10.5,0.00305175,1.1145,0.012207,92.6305,4.9585,8.83262,2.95287,7.00157,457.875,145.63,39.7939,9.59706,2.95238,2.94017,2.96996,2.98705
2014-01-29 10:31:57,301,444263584485,12.125,0.0036621,1.13037,0.0115967,92.8525,4.95606,10.6637,2.95165,7.00157,473.26,146.484,39.9049,9.63369,2.95156,2.93854,2.96874,2.98583
2014-01-29 07:18:58,738,444252005922,14.875,0.0036621,1.11938,0.0115967,93.019,4.95362,13.1051,2.95043,7.61192,477.655,147.461,39.9049,9.53601,2.95075,2.93773,2.96752,2.98583
