'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'SStates Loadshed,'SStates Loadshed Latch,'SStates Test Mode,'SStates Magnetometer,'SStates PXFSS,'SStates NXFSS,'SStates PYFSS,'SStates NYFSS,'SStates PZFSS,'SStates NZFSS,'SStates XWheel,'SStates YWheel,'SStates ZWheel,'SStates RateGyro,'SStates MTX,'SStates MTY,'SStates MTZ,'SStates GPS Supply,'SStates 5V Supply,'SStates Spare,'SStates Instrument,'SStates GPS,'SStates BCDR0State,'SStates BCDR1State,'+X Panel Current(mA),'+Y Panel Current(mA),'+Z Panel Current(mA),'-X Panel Current(mA),'-Y Panel Current(mA),'-Z Panel Current(mA),'+X Panel Temperature(°C),'+Y Panel Temperature(°C),'+Z Panel Temperature(°C),'-X Panel Temperature(°C),'-Y Panel Temperature(°C),'-Z Panel Temperature(°C),'Bus Voltage(V),'Main Switch Current(A),'5V Rail Voltage(V),'3V Rail Voltage(V),'3V Rail Current(mA),'ADC0 Temperture(°C),'ADC1 Temperture(°C),'ADC2 Temperture(°C),'BCDR0 Battery Voltage(V),'BCDR1 Battery Voltage(V),'HKC Current(mA),'ADCC Current(mA),'Magnetometer Voltage(V),'Rate Sensor Voltage(V),'Rate Sensor Current(mA),'Sun Sensor Voltage(V),'Sun Sensor Current(mA),'Mag. Torquer X Current(mA),'Mag. Torquer Y Current(mA),'Mag. Torquer Z Current(mA),'Wheel Sum Current(mA),'Wheel X Voltage(V),'Wheel Y Voltage(V),'Wheel Z Voltage(V),'ST Switch Voltage(V),'ST Switch Current(mA),'ST Voltage(V),'ST Current(mA),'Instrument Voltage(V),'Instrument Current(mA),'UHF Rx Current(mA),'UHF Rx Temperature(°C),'UHF Rx SSI(V),'S-Band Tx Voltage(V),'S-Band Tx Current(A)
2014-01-29 07:17:57,760,444251944944,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0.7825,177.628,3.9125,1.565,600.96,863.88,0.654182,4.25564,7.82112,7.25138,8.14733,1.10095,4.85926,1.16984,5.1434,2.97494,8.30078,8.125,7.75,8.625,4.13989,3.98697,103.515,114.258,5.11977,5.00861,2.0535,3.60566,1.13932,1.49474,1.86842,0.871931,42.3176,4.84602,4.84112,4.85583,0.384258,0.244,1.2073,0.313,0,20.345,23.1414,7.85357,0.877683,4.79465,0.84798
2014-01-29 00:00:15,20,444225682204,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0.7825,1.565,3.9125,1.565,5.4775,1.565,11.6955,15.0101,14.2775,12.1983,12.4927,10.4477,4.18131,0.644936,4.96743,2.9728,9.60286,21.375,20.75,21.5,3.96239,3.98833,112.304,128.011,4.95097,4.81522,1.998,8.14766,162.109,1.6193,1.80614,0.934212,43.1314,4.16704,4.16214,4.17684,0.364677,0.488,1.15364,0.313,0,20.345,23.0895,19.6392,0.479125,0,0.0211588
2014-01-29 00:01:20,146,444225747330,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0.7825,1.565,3.9125,1.565,5.4775,1.565,11.2781,13.8922,13.5085,11.7373,11.6119,9.74582,4.18681,0.358072,5.10124,2.97494,8.46354,21,20.375,21.375,3.98014,3.98833,112.304,128.662,5.07917,4.85438,1.221,1.94566,0.976562,1.6193,1.80614,0.934212,43.1314,4.16949,4.16704,4.1793,0.364677,0.244,1.15364,0.313,0,19.5312,22.9336,19.1935,0.468138,0,0.0211588
2014-01-29 00:02:25,86,444225812270,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0.7825,1.565,3.9125,1.565,5.4775,1.565,10.8622,12.8301,12.7034,11.3198,10.7792,9.04722,4.19047,0.533039,4.96926,2.97494,9.0332,20.625,20,20.875,3.96239,3.98833,110.433,128.336,4.9531,4.82011,1.998,8.1794,83.9844,1.6193,1.80614,0.934212,43.1314,4.17684,4.17439,4.18665,0.364677,0.244,1.15364,0.313,0,19.5312,23.1154,18.7034,0.481566,0,0.0211588
2014-01-29 00:03:30,139,444225877323,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0.7825,1.565,3.9125,1.565,6.26,1.565,10.3236,11.8628,11.9047,10.8622,9.99314,8.39233,4.18314,0.396727,5.05908,2.97494,8.30078,20.375,19.75,20.625,3.97741,3.98697,112.467,128.173,5.03003,4.81522,1.7205,1.5997,0.976562,1.6193,1.80614,0.934212,42.3176,4.16704,4.16459,4.17684,0.364677,0.488,1.15364,0.313,0,19.5312,23.0895,18.2579,0.476073,0,0.0211588
2014-01-29 00:04:35,148,444225942332,1,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0.7825,1.565,3.9125,1.565,6.26,1.565,9.66347,10.8622,11.07,10.4477,9.29344,7.78038,4.17764,0.490314,4.97293,2.97494,8.78906,20,19.375,20.375,3.96649,3.98697,112.63,126.953,4.95524,4.82256,1.998,8.19844,56.1523,1.6193,1.80614,0.871931,43.9452,4.16459,4.16214,4.17439,0.364677,0.244,1.15364,0.313,0,19.5312,23.1414,17.7678,0.479735,0,0.0211588
2014-01-29 00:05:40,226,444226007410,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0.7825,1.565,3.9125,1.565,5.4775,1.565,8.96523,9.95189,10.2822,10.0344,8.55583,7.21074,4.1923,0.400796,5.02242,2.97494,8.38216,19.625,19.125,20,3.97468,3.98697,112.304,127.767,5.02362,4.88131,2.1645,1.5997,0.976562,1.6193,1.80614,0.934212,43.9452,4.16704,4.16214,4.17439,0.364677,0.488,1.16035,0.313,0,19.5312,23.0635,17.2775,0.473021,0,0.0211588
2014-01-29 00:06:45,181,444226072365,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0.7825,1.565,3.9125,1.565,5.4775,2.3475,8.26979,9.08823,9.4989,9.62231,7.90263,6.64233,4.18131,0.441486,4.97843,2.97494,8.6263,19.375,18.625,19.75,3.96649,3.98833,111.328,129.069,4.95738,4.82746,2.0535,8.21431,28.89,1.6193,1.80614,0.934212,43.1314,4.16704,4.16459,4.17684,0.367125,0.488,1.16035,0.313,0,19.5312,23.0895,16.7869,0.479125,0,0.0211588
2014-01-29 00:07:50,196,444226137380,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0.7825,1.565,3.9125,1.565,6.26,2.3475,7.53608,8.26979,8.80136,9.21132,7.25138,6.11545,4.17215,0.398762,5.02425,2.97494,8.38216,19,18.125,19.25,3.97058,3.98697,112.06,128.825,5.04071,4.88866,2.1645,1.49178,0.976562,1.6193,1.80614,0.934212,42.3176,4.15969,4.15724,4.16949,0.367125,0.244,1.16035,0.313,0,19.5312,23.0895,16.2959,0.473021,0,0.0219726
2014-01-29 00:08:55,276,444226202460,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0.7825,1.565,3.9125,1.565,6.26,1.565,6.84521,7.49539,8.10653,8.80136,6.6829,5.58927,4.18497,0.398762,5.04992,2.97494,8.30078,18.375,17.625,18.75,3.96785,3.98833,111.979,127.604,5.0108,4.92293,2.1645,7.26846,1.05794,1.6193,1.80614,0.934212,43.1314,4.17194,4.16949,4.18175,0.367125,0.244,1.16035,0.313,0,19.5312,23.2193,15.8044,0.478514,0,0.0211588
