'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'Reset Count File,'Reset Reason File,'Comm Err Count File,'Scrub Index File,'SEU Count File,'Init Pointer File,'Ping Pointer File,'ADC Raw1 File,'ADC Raw2 File,'ADC Raw3 File,'ADC Raw4 File,'PWM Setting File,'PWM Period File,'PWM Controller Pointer File,'PWM Controller Cycle File,'PWM DCycle1 File,'PWM DCycle2 File,'PWM DCycle3 File,'PWM DCycle4 File,'Converted Temp1 File(°C),'Converted Temp2 File(°C),'Converted Temp3 File(°C),'Converted Temp4 File(°C),'Controller P Gain File,'Controller I Gain File,'Controller D Gain File,'Controller I Max File,'Controller Max DT File,'Controller SetPoint File,'Controller I State File
2014-01-23 08:22:30,527,443737417711,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14537e+032,6.4465e-010,1.0316e-008,4.33512e-008,,,,,,,
2014-01-23 08:23:31,526,443737478710,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.15298e+032,-2.18637e+006,2.31274e+018,-1.28681e-021,,,,,,,
2014-01-23 08:24:33,449,443737540633,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14472e+032,-8540.76,2.31295e+018,-0.00563836,,,,,,,
2014-01-23 08:25:33,877,443737601061,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.15398e+032,-3.55625e+010,2.59615e+033,2.23882e-024,,,,,,,
2014-01-23 08:26:34,297,443737661481,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14451e+032,0,0,0,,,,,,,
2014-01-23 08:27:34,779,443737721963,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14873e+032,3.58732e-041,3.58732e-041,3.58732e-041,,,,,,,
2014-01-23 00:00:46,66,443707313250,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14456e+032,0,0,0,,,,,,,
2014-01-23 00:01:46,412,443707373596,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14392e+032,-1.0039e-034,9.89597e-032,-1.73824e-022,,,,,,,
2014-01-23 00:02:47,343,443707434527,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.15279e+032,0,0,0,,,,,,,
2014-01-23 00:03:47,828,443707495012,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.15214e+032,3.89562e+019,-2172.81,4.63318e-023,,,,,,,
2014-01-23 00:04:48,217,443707555401,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14496e+032,5.00444e-040,6.33188e-030,-2.82146e-022,,,,,,,
2014-01-23 00:05:49,571,443707616755,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.15437e+032,4.00638e+028,-2.8667e-023,-8.62842,,,,,,,
2014-01-23 00:06:49,998,443707677182,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14585e+032,1.68437e-027,0.00012245,-3.66189e-022,,,,,,,
2014-01-23 00:07:50,436,443707737620,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14378e+032,1.0348e-025,2.65846e+036,8.37379e-025,,,,,,,
2014-01-23 00:08:51,294,443707798478,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.15492e+032,4.03044e+028,-9.52088e+012,-1.#QNAN,,,,,,,
2014-01-23 00:09:51,794,443707858978,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14714e+032,9.80431e-038,0.0019592,-2.89216e-022,,,,,,,
2014-01-23 00:10:52,276,443707919460,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.1484e+032,0,0,0,,,,,,,
2014-01-23 00:11:52,711,443707979895,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14872e+032,6.23299e+020,-34768,1.44062e+023,,,,,,,
2014-01-23 00:12:53,886,443708041070,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14451e+032,0,0,0,,,,,,,
2014-01-23 00:13:54,366,443708101550,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14377e+032,-1.77782e-015,2.59615e+033,3.40808e-024,,,,,,,
2014-01-23 00:14:54,766,443708161950,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.15502e+032,4.21092e-028,1.86833e-009,-2.88608e-022,,,,,,,
2014-01-23 00:15:55,227,443708222411,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14378e+032,2.91269e-011,6.64614e+035,2.25612e-024,,,,,,,
2014-01-23 00:16:55,677,443708282861,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.15446e+032,0,0,0,,,,,,,
2014-01-23 00:17:56,148,443708343332,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14683e+032,0,0,0,,,,,,,
2014-01-23 00:18:56,602,443708403786,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14777e+032,4.66031e-010,1.01412e+031,7.55527e-025,,,,,,,
2014-01-23 00:19:57,35,443708464219,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.14878e+032,2.96317e-014,1.19577e-007,-4.19431e-023,,,,,,,
2014-01-23 00:20:57,573,443708524757,,,,,,,,-1.#QNAN,-1.#QNAN,-1.#QNAN,-1.#QNAN,,,,,,,,,-3.1463e+032,0,2.59012e-038,9.75752e-041,,,,,,,
