'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'Tx ADC Temperature(°C),'PA Forward Power(V),'PA Reverse Power(V),'PA Control Signal(V),'3V Analog Supply Current PA(mA),'5V Supply(V),'Synthesizer Temperature(°C),'3V Analog Supply Voltage PA(V),'Power Amplifier Temperature(°C),'5V Supply Current(mA),'3V Analog Supply Current CB(mA),'3V VCO Supply Current(mA),'3V Digital Supply Current(mA),'Synthesizer Lock A(V),'Synthesizer Lock B(V),'3V Analog Supply Voltage CB(V),'3V Digital Supply Voltage CB(V)
2014-01-23 08:22:29,575,443737416759,9.875,0.0036621,1.12854,0.0115967,92.9635,4.95606,8.22227,2.95165,5.78086,479.365,146.729,40.1824,9.20634,2.95156,2.93854,2.96874,2.98583
2014-01-23 08:23:29,865,443737477049,11.625,0.0036621,1.11511,0.0115967,92.686,4.95362,10.0533,2.95165,6.39122,469.841,146.851,39.7939,9.08424,2.95075,2.93773,2.96874,2.98461
2014-01-23 08:24:31,560,443737538744,12.875,0.0036621,1.1261,0.0109863,93.0745,4.95362,11.274,2.95043,7.00157,475.702,147.827,40.1269,9.25518,2.94994,2.93691,2.96752,2.98461
2014-01-23 08:25:31,596,443737598780,14,0.0036621,1.12854,0.0109863,93.574,4.95362,12.4947,2.95043,7.00157,487.423,148.804,39.7939,9.19413,2.94994,2.93691,2.96752,2.98461
2014-01-23 08:26:31,853,443737659037,14.875,0.00305175,1.13159,0.0109863,92.5195,4.95118,13.1051,2.95043,7.61192,479.365,148.193,39.6829,9.36507,2.94994,2.93691,2.9663,2.98461
2014-01-23 08:27:32,181,443737719365,15.25,1.21582,1.13403,2.06726,96.016,4.95118,13.7154,2.94921,8.22227,479.609,148.437,39.7384,9.32844,2.94994,2.93691,2.9663,2.98461
2014-01-23 08:20:28,180,443737295364,5.75,0.00427245,1.12488,0.0115967,92.4085,4.96095,4.56016,2.95531,3.94981,491.086,144.775,39.9604,9.62148,2.95482,2.9418,2.9724,2.98949
2014-01-23 08:21:29,359,443737356543,8,0.0036621,1.12488,0.0115967,92.4085,4.9585,7.00157,2.95409,5.17051,462.271,144.775,39.7939,9.63369,2.95319,2.94017,2.97118,2.98705
2014-01-23 10:02:25,622,443743412806,7.25,1.99523,1.1322,2.00256,94.906,4.9585,6.39122,2.95409,4.56016,481.074,145.508,39.6829,9.5238,2.95319,2.94017,2.97118,2.98827
2014-01-23 10:03:25,976,443743473160,9,0.0036621,1.12182,0.300292,93.2965,4.95606,7.61192,2.95287,5.17051,473.015,146.362,39.9604,9.20634,2.95238,2.93935,2.96996,2.98705
2014-01-23 10:04:26,233,443743533417,10.875,0.0036621,1.12732,0.0109863,93.463,4.9585,9.44298,2.95287,5.78086,469.841,146.729,39.7384,9.56043,2.95238,2.93854,2.96874,2.98705
2014-01-23 10:05:27,461,443743594645,12.25,0.0036621,1.12426,0.012207,92.797,4.95606,10.6637,2.95165,6.39122,475.213,146.362,39.7939,9.35286,2.95156,2.93854,2.96874,2.98583
2014-01-23 10:06:27,570,443743654754,13.25,2.11914,1.14135,0.0109863,92.1865,4.95606,11.8844,2.95165,7.00157,468.864,146.851,39.9049,9.78021,2.95075,2.93773,2.96752,2.98583
2014-01-23 10:07:28,985,443743716169,13.875,0.0378417,1.1383,0.0115967,93.796,4.95606,12.4947,2.95043,7.61192,467.643,147.217,39.4054,9.56043,2.95075,2.93773,2.96874,2.98583
