'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'Tx ADC Temperature(°C),'PA Forward Power(V),'PA Reverse Power(V),'PA Control Signal(V),'3V Analog Supply Current PA(mA),'5V Supply(V),'Synthesizer Temperature(°C),'3V Analog Supply Voltage PA(V),'Power Amplifier Temperature(°C),'5V Supply Current(mA),'3V Analog Supply Current CB(mA),'3V VCO Supply Current(mA),'3V Digital Supply Current(mA),'Synthesizer Lock A(V),'Synthesizer Lock B(V),'3V Analog Supply Voltage CB(V),'3V Digital Supply Voltage CB(V)
2014-01-30 08:05:56,162,444341223346,4.625,0.814817,1.1322,1.22314,94.5175,4.95606,3.33946,2.95654,2.7291,475.702,143.921,39.9604,9.768,2.95482,2.9418,2.9724,2.98827
2014-01-30 08:06:57,133,444341284317,6.875,2.07336,1.13342,2.11303,95.6275,4.9585,5.78086,2.95409,4.56016,460.805,145.02,39.9049,9.63369,2.95319,2.94017,2.97118,2.98705
2014-01-30 08:07:57,389,444341344573,9.25,0.0036621,1.12915,0.0109863,92.6305,4.95606,7.61192,2.95287,5.17051,458.608,146.24,39.9049,9.24297,2.95238,2.93935,2.96996,2.98705
2014-01-30 08:08:57,826,444341405010,10.75,0.0036621,1.12304,0.0115967,93.019,4.95606,9.44298,2.95287,5.78086,482.051,146.362,40.1824,9.60927,2.95156,2.93854,2.96874,2.98705
2014-01-30 08:09:59,955,444341467139,12,0.0036621,1.12732,0.0183105,93.13,4.95606,10.6637,2.95165,6.39122,477.655,146.484,39.6274,9.58485,2.95156,2.93854,2.96874,2.98705
2014-01-30 08:11:00,913,444341528097,13.25,0.0036621,1.12549,0.012207,92.797,4.95362,11.8844,2.95165,7.61192,463.736,146.362,39.6274,9.67032,2.95075,2.93773,2.96752,2.98583
2014-01-30 08:12:03,134,444341590318,14.25,0.0036621,0.897825,0.0103759,92.797,4.95362,13.1051,2.95043,7.61192,465.934,147.461,39.5719,9.46275,2.95075,2.93773,2.96874,2.98583
2014-01-30 08:13:03,416,444341650600,15.25,0.0036621,1.13342,0.0115967,92.131,4.95606,13.7154,2.95043,8.22227,468.131,148.193,39.8494,9.23076,2.94994,2.93691,2.96752,2.98583
2014-01-30 08:14:03,696,444341710880,16.125,0.0061035,1.14441,2.11914,97.2926,4.95362,14.3258,2.95043,8.83262,463.98,149.17,39.7384,9.58485,2.94994,2.93773,2.96752,2.98583
2014-01-30 08:15:05,457,444341772641,16.875,0.0024414,1.11633,0.0579832,92.908,4.95118,14.9361,2.94921,9.44298,465.445,149.048,39.9604,9.34065,2.94994,2.93691,2.96752,2.98583
2014-01-30 08:16:06,206,444341833390,17.625,0.106201,1.13891,0.0689695,93.9625,4.95362,15.5465,2.94921,9.44298,464.957,148.804,40.0159,9.37728,2.94994,2.93691,2.9663,2.98583
2014-01-30 08:17:08,267,444341895451,17.875,0.0341796,1.14135,0,93.9625,4.95362,16.1568,2.94921,10.0533,484.981,148.804,39.7939,9.1575,2.94912,2.9361,2.9663,2.98461
2014-01-30 08:18:09,618,444341956802,18.625,0.0036621,1.13281,1.11572,95.461,4.95362,16.7672,2.94921,10.6637,473.504,150.024,40.0159,9.04761,2.94994,2.93691,2.9663,2.98461
2014-01-30 08:19:11,701,444342018885,19.25,0.0952146,1.13586,2.11791,93.1855,4.95362,17.3776,2.94921,10.6637,487.667,149.048,39.6829,9.26739,2.94994,2.93691,2.9663,2.98461
2014-01-30 08:20:13,758,444342080942,21.75,0.510253,1.12854,0.0103759,93.8515,4.95362,17.9879,2.94921,11.274,478.388,150.391,39.7384,9.60927,2.94994,2.9361,2.9663,2.98461
2014-01-30 09:44:56,932,444347164116,6.625,0.0036621,1.12976,0.012207,92.575,4.96095,5.78086,2.95531,4.56016,474.969,145.02,39.9604,9.53601,2.95401,2.9418,2.9724,2.98949
2014-01-30 09:45:57,806,444347224990,8.75,2.11852,1.1383,2.11791,95.683,4.9585,7.61192,2.95409,5.78086,465.445,146.118,39.8494,9.35286,2.95319,2.94017,2.96996,2.98827
2014-01-30 09:46:57,950,444347285134,10.625,0.0036621,1.13403,1.78772,94.8505,4.95606,9.44298,2.95287,6.39122,472.771,146.973,39.8494,9.32844,2.95238,2.93935,2.96996,2.98705
2014-01-30 09:47:58,875,444347346059,12.25,0.00305175,1.11389,0.0115967,92.9635,4.95606,10.6637,2.95165,7.00157,479.853,146.24,39.6829,9.45054,2.95156,2.93854,2.96874,2.98705
2014-01-30 09:48:59,113,444347406297,13,2.11914,1.1438,2.11852,96.0715,4.95606,11.8844,2.95165,7.61192,469.841,147.705,39.9604,9.51159,2.95075,2.93773,2.96874,2.98583
2014-01-30 09:49:59,431,444347466615,14.5,0.00305175,1.10595,0.0109863,93.2965,4.95362,12.4947,2.95165,8.22227,471.306,148.682,40.0714,9.08424,2.95075,2.93773,2.96752,2.98583
2014-01-30 09:50:59,776,444347526960,15.5,0.0036621,1.1206,0.0115967,93.352,4.95362,13.7154,2.95043,8.22227,475.213,148.193,40.0714,9.18192,2.95075,2.93773,2.96752,2.98583
2014-01-30 09:52:00,899,444347588083,16.25,2.11852,1.13281,2.1173,94.0735,4.95362,14.3258,2.95043,8.83262,476.678,147.949,39.5719,9.68253,2.94994,2.93691,2.96752,2.98583
2014-01-30 09:53:01,320,444347648504,17.125,2.09472,1.13464,0.0115967,93.019,4.95362,15.5465,2.95043,9.44298,491.575,149.658,40.0159,9.38949,2.94994,2.93691,2.9663,2.98583
2014-01-30 09:54:01,639,444347708823,18,2.12158,1.13769,2.12036,96.4045,4.95118,15.5465,2.94921,10.0533,478.144,149.17,39.9604,9.46275,2.95075,2.93691,2.9663,2.98583
2014-01-30 09:55:01,874,444347769058,18.125,0.00305175,1.12976,0.0115967,93.13,4.95362,16.1568,2.94921,10.0533,480.586,149.048,39.9049,9.35286,2.94994,2.93691,2.9663,2.98461
2014-01-30 09:56:03,0,444347830184,18.875,0.821531,1.13159,1.23169,95.905,4.95362,17.3776,2.94921,10.6637,486.691,149.536,39.7384,9.21855,2.94994,2.93691,2.9663,2.98583
2014-01-30 09:57:03,223,444347890407,19.5,0.0036621,1.11816,0.0115967,92.9635,4.95362,17.3776,2.94921,11.274,483.272,150.879,39.8494,9.16971,2.94994,2.93691,2.9663,2.98583
2014-01-30 09:58:03,632,444347950816,19.875,0.0036621,1.13281,0.050659,93.019,4.95362,17.9879,2.94799,11.274,480.83,149.536,39.5164,9.24297,2.94994,2.93691,2.9663,2.98583
2014-01-30 09:59:04,904,444348012088,20.25,1.74438,1.13281,1.78344,95.905,4.95362,18.5983,2.94799,11.8844,472.283,150.879,39.6274,9.07203,2.94994,2.93691,2.9663,2.98461
2014-01-30 10:00:05,198,444348072382,20.5,1.82617,1.13159,2.06909,97.015,4.95362,19.2086,2.94799,12.4947,482.783,151.001,39.5164,8.93772,2.94994,2.93691,2.96508,2.98461
2014-01-30 11:23:44,353,444353091537,5,2.11669,1.11511,0.0115967,93.019,4.95606,3.94981,2.95654,2.7291,466.666,145.02,40.0714,9.32844,2.95401,2.9418,2.9724,2.98827
2014-01-30 11:24:45,378,444353152562,7,0.0036621,1.12976,0.0109863,92.797,4.95606,5.78086,2.95409,4.56016,473.26,145.386,39.7384,9.30402,2.95319,2.94017,2.97118,2.98827
2014-01-30 11:25:46,138,444353213322,9.375,2.11791,1.13769,2.1173,95.35,4.95606,7.61192,2.95287,5.17051,477.411,147.217,39.8494,9.24297,2.95238,2.93935,2.96996,2.98705
2014-01-30 11:26:47,80,444353274264,12,0.0036621,1.10229,0.012207,92.1865,4.95606,9.44298,2.95287,5.78086,478.144,146.973,39.7939,9.42612,2.95156,2.93854,2.96874,2.98583
2014-01-30 11:27:47,901,444353335085,12.375,0.0231933,1.12854,2.09167,96.46,4.95362,10.6637,2.95165,6.39122,489.133,147.949,39.9049,9.12087,2.95156,2.93854,2.96874,2.98583
