'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'Reset Reason,'Reset Count,'SEU Count,'Ping Pointer,'Control Pointer,'Battery Temperature(°C),'Heater On,'Mode,'Bus Voltage(V),'Battery Voltage(V),'Battery Current(mA),'State of Charge(mA*h),'Bus Target(V),'Discharge Command
2014-01-30 00:00:48,928,444312116112,0,0,0,0,0,14.0301,0,Full,5.27547,4.02038,7.16433,0.395261,4.2,0
2014-01-30 00:01:49,221,444312176405,0,0,0,0,0,13.4183,0,Full,5.09223,4.01872,7.16433,0.51559,4.2,0
2014-01-30 00:02:49,511,444312236695,0,0,0,0,0,13.4183,0,Full,5.29932,4.01763,7.16433,0.63592,4.2,0
2014-01-30 00:03:50,833,444312298017,0,0,0,0,0,13.4183,0,Full,5.29824,4.01678,7.16433,0.758326,4.2,0
2014-01-30 00:04:51,177,444312358361,0,0,0,0,0,13.4183,0,Full,5.27809,4.01625,7.16433,0.878767,4.2,0
2014-01-30 00:05:51,407,444312418591,0,0,0,0,0,13.4183,0,Full,5.30916,4.01594,7.16433,0.99899,4.2,0
2014-01-30 00:06:51,882,444312479066,0,0,0,0,0,13.4183,0,Full,5.17931,4.01547,7.16433,1.11969,4.2,0
2014-01-30 00:07:52,818,444312540002,0,0,0,0,0,13.4183,0,Full,5.23839,4.01513,7.16433,1.24132,4.2,0
2014-01-30 00:08:53,17,444312600201,0,0,0,0,0,13.4183,0,Full,5.2327,4.01497,7.16433,1.36146,4.2,0
2014-01-30 00:09:53,330,444312660514,0,0,0,0,0,12.8067,0,Full,5.32116,4.01475,7.16433,1.48184,4.2,0
2014-01-30 00:10:53,674,444312720858,0,0,0,0,0,12.8067,0,Full,5.26824,4.01447,7.16433,1.6023,4.2,0
2014-01-30 00:11:54,931,444312782115,0,0,0,0,0,14.0301,0,Full,5.06331,4.01441,7.16433,1.72457,4.2,0
2014-01-30 00:12:55,306,444312842490,0,0,0,0,0,13.4183,0,Full,5.26516,4.01422,7.16433,1.84509,4.2,0
2014-01-30 00:13:55,720,444312902904,0,0,0,0,0,14.0301,0,Full,5.30501,4.01403,7.16433,1.96569,4.2,0
2014-01-30 00:14:57,107,444312964291,0,0,0,0,0,14.0301,0,Full,5.23885,4.01394,7.16433,2.08822,4.2,0
