'Date (YYYY-MM-DD HH:MM:SS),'Date Millisecond Offset,'Date (J2000 mseconds),'SStates Loadshed,'SStates Loadshed Latch,'SStates Test Mode,'SStates Magnetometer,'SStates PXFSS,'SStates NXFSS,'SStates PYFSS,'SStates NYFSS,'SStates PZFSS,'SStates NZFSS,'SStates XWheel,'SStates YWheel,'SStates ZWheel,'SStates RateGyro,'SStates MTX,'SStates MTY,'SStates MTZ,'SStates GPS Supply,'SStates 5V Supply,'SStates Spare,'SStates Instrument,'SStates GPS,'SStates BCDR0State,'SStates BCDR1State,'+X Panel Current(mA),'+Y Panel Current(mA),'+Z Panel Current(mA),'-X Panel Current(mA),'-Y Panel Current(mA),'-Z Panel Current(mA),'+X Panel Temperature(°C),'+Y Panel Temperature(°C),'+Z Panel Temperature(°C),'-X Panel Temperature(°C),'-Y Panel Temperature(°C),'-Z Panel Temperature(°C),'Bus Voltage(V),'Main Switch Current(A),'5V Rail Voltage(V),'3V Rail Voltage(V),'3V Rail Current(mA),'ADC0 Temperture(°C),'ADC1 Temperture(°C),'ADC2 Temperture(°C),'BCDR0 Battery Voltage(V),'BCDR1 Battery Voltage(V),'HKC Current(mA),'ADCC Current(mA),'Magnetometer Voltage(V),'Rate Sensor Voltage(V),'Rate Sensor Current(mA),'Sun Sensor Voltage(V),'Sun Sensor Current(mA),'Mag. Torquer X Current(mA),'Mag. Torquer Y Current(mA),'Mag. Torquer Z Current(mA),'Wheel Sum Current(mA),'Wheel X Voltage(V),'Wheel Y Voltage(V),'Wheel Z Voltage(V),'ST Switch Voltage(V),'ST Switch Current(mA),'ST Voltage(V),'ST Current(mA),'Instrument Voltage(V),'Instrument Current(mA),'UHF Rx Current(mA),'UHF Rx Temperature(°C),'UHF Rx SSI(V),'S-Band Tx Voltage(V),'S-Band Tx Current(A)
2014-01-28 00:00:53,773,444139320957,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,125.983,1.565,3.9125,1.565,6.26,158.065,11.7373,14.7077,16.0994,10.8207,16.3631,14.4493,5.28619,0.368244,5.06275,2.97707,8.54492,13.25,12.875,13,4.02247,3.98697,92.8546,107.096,5.03216,4.87642,1.221,0.831588,1.05794,1.55702,1.86842,0.934212,42.3176,5.26518,5.26028,5.27743,0.374468,0.244,1.18717,0,0,20.345,23.1414,13.6952,0.473021,0,0.0211588
2014-01-28 00:01:54,65,444139381249,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1.565,1.565,305.175,1.565,35.2125,1.565,11.7373,14.5354,15.4005,11.6955,17.4275,15.8803,5.10112,0.374348,5.03892,2.97707,8.46354,13.375,13.125,13.375,4.02247,3.98697,95.6215,109.049,5.03857,4.92782,2.553,0.831588,1.05794,1.55702,1.86842,0.934212,43.1314,5.08624,5.08134,5.0985,0.374468,0.244,1.18717,0,0,19.5312,23.1934,13.9655,0.476073,0,0.0211588
2014-01-28 00:02:54,323,444139441507,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,336.475,1.565,3.9125,1.565,6.26,1.565,12.6191,15.4005,16.9821,11.6119,17.2935,15.2268,5.31001,0.370279,5.05541,2.97707,8.30078,13.75,13.5,13.75,4.02383,3.98833,92.0408,105.957,5.03003,5.0184,2.8305,0.831588,0.976562,1.55702,1.86842,0.934212,42.3176,5.29704,5.29459,5.31175,0.374468,0.244,1.18717,0.313,0,19.5312,23.4271,14.2804,0.478514,0,0.0211588
2014-01-28 00:03:54,658,444139501842,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,6.26,1.565,3.9125,7.825,283.265,1.565,13.5085,15.4005,16.0117,12.8301,17.5616,16.849,5.03699,0.378417,5.05358,2.97707,8.6263,14.125,13.75,14.125,4.02383,3.98697,96.6794,110.84,5.02362,4.84214,1.221,0.831588,1.05794,1.55702,1.86842,0.871931,43.1314,5.0127,5.0078,5.02251,0.374468,0.244,1.18717,0.313,0,20.345,23.1934,14.5949,0.478514,0,0.0211588
2014-01-28 00:04:54,951,444139562135,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,283.265,1.565,3.9125,1.565,6.26,1.565,13.3809,16.1432,17.4722,12.7034,18.1461,16.1432,5.31733,0.354003,5.07741,2.97707,8.46354,14.25,14,14.5,4.02383,3.98833,92.5291,106.364,5.04285,4.88131,1.1655,0.831588,1.05794,1.55702,1.86842,0.934212,43.9452,5.29214,5.28724,5.3044,0.374468,0.244,1.18717,0.313,0,19.5312,23.0375,14.8641,0.477904,0,0.0211588
2014-01-28 00:05:55,185,444139622369,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0.7825,1.565,3.9125,232.403,38.3425,67.295,15.0967,16.1432,16.6277,14.1061,17.5616,17.1599,5.10296,0.36621,5.03892,2.97707,8.70768,14.625,14.25,14.75,4.02383,3.98697,94.8891,109.375,5.02789,4.91558,2.4975,0.828414,0.976562,1.55702,1.86842,0.934212,41.5038,5.08869,5.08624,5.10095,0.374468,0.244,1.18047,0.313,0,20.345,23.1934,15.1778,0.484618,0,0.0211588
2014-01-28 00:06:55,328,444139682512,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,246.487,1.565,53.21,1.565,6.26,1.565,14.3205,16.8047,17.3382,14.0633,18.964,16.6719,5.23488,0.372313,5.04075,2.97707,8.46354,15,14.75,15,4.02383,3.98697,93.0987,107.015,5.03857,4.88866,1.9425,0.828414,0.976562,1.55702,1.86842,0.871931,42.3176,5.2137,5.2088,5.22596,0.37202,0.244,1.18047,0,0,19.5312,23.1154,15.4465,0.479735,0,0.0211588
2014-01-28 00:07:55,657,444139742841,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0.7825,1.565,3.9125,275.44,6.26,46.1675,16.5394,16.849,17.1599,15.3136,17.8308,16.8047,5.21106,0.331623,5.07558,2.97707,8.46354,15.125,15,15.25,4.02383,3.98697,93.0173,108.48,5.02789,4.97189,1.8315,0.828414,1.05794,1.6193,1.86842,0.934212,39.8762,5.19654,5.19164,5.2088,0.37202,0.244,1.18047,0.313,0,19.5312,23.1934,15.715,0.477904,0,0.0211588
2014-01-28 00:08:55,981,444139803165,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0.7825,89.205,201.102,1.565,6.26,1.565,15.5311,17.2935,16.9821,15.6182,19.7925,16.8047,5.23305,0.356037,5.07374,2.97707,8.38216,15.5,15.125,15.75,4.02383,3.98833,93.3429,107.422,5.02789,4.86907,1.1655,0.828414,0.976562,1.55702,1.80614,0.871931,40.69,5.21125,5.20635,5.22351,0.37202,0.244,1.18047,0.313,0,19.5312,23.0895,15.9832,0.472411,0,0.020345
2014-01-28 00:09:56,322,444139863506,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0.7825,1.565,3.9125,320.042,5.4775,1.565,17.5616,17.6064,17.6512,16.2751,18.5538,16.319,5.24587,0.370279,5.08657,2.97707,8.54492,15.875,15.5,16.125,4.02383,3.98697,93.4242,107.828,5.02362,4.99147,1.887,0.828414,1.05794,1.6193,1.86842,0.871931,41.5038,5.23086,5.22596,5.24067,0.37202,0.244,1.18047,0.313,0,18.7174,23.0635,16.2513,0.48828,0,0.0211588
